date,open,high,low,close,volume,change
2003-03-10,72.6,72.85,71.62,71.79,813700.0,-0.011157024793388266
2003-03-11,71.9,72.15,70.85,70.85,639600.0,-0.014603616133518934
2003-03-12,70.6,70.98,70.1,70.95,1190400.0,0.004957507082153096
2003-03-13,71.77,73.01,71.3,72.9,1194800.0,0.015744740142120798
2003-03-14,72.9,73.5,72.62,73.25,1018100.0,0.004801097393689908
2003-03-17,73.2,75.25,72.62,74.95,1660800.0,0.02390710382513661
2003-03-18,75.45,75.93,74.74,75.93,1100000.0,0.006361829025844983
2003-03-19,76.0,76.0,75.05,75.6,934000.0,-0.005263157894736917
2003-03-20,75.41,76.5,74.53,76.49,799700.0,0.014321707996286943
2003-03-21,76.3,77.65,76.2,77.45,1500600.0,0.015072083879423404
2003-03-24,76.45,76.45,74.9,75.0,1645700.0,-0.01896664486592548
2003-03-25,75.18,76.34,75.08,76.1,984500.0,0.012237297153498103
2003-03-26,76.0,76.16,75.42,75.75,962000.0,-0.003289473684210526
2003-03-27,75.26,76.19,74.95,75.9,1092300.0,0.008503853308530434
2003-03-28,75.45,76.07,75.36,75.98,760500.0,0.007024519549370459
2003-03-31,74.96,75.68,74.2,74.65,1278600.0,-0.004135538954108699
2003-04-01,75.0,75.73,74.64,75.7,1545900.0,0.00933333333333337
2003-04-02,76.569,78.41,76.43,77.05,1133100.0,0.0062819156577726565
2003-04-03,77.36,77.4,76.5,76.5,1518300.0,-0.01111685625646328
2003-04-04,76.95,77.1,76.2,76.6,835800.0,-0.004548408057180098
2003-04-07,77.9,78.37,76.3,76.3,1014200.0,-0.02053915275994876
2003-04-08,76.621,76.85,75.79,76.0,1202700.0,-0.008104827658213742
2003-04-09,76.1,76.8,75.2,75.53,1213500.0,-0.0074901445466490565
2003-04-10,75.3,75.83,75.0,75.83,1189800.0,0.0070385126162018745
2003-04-11,76.0,76.47,75.19,75.45,653000.0,-0.0072368421052631205
2003-04-14,75.4,76.75,75.4,76.6,892100.0,0.015915119363395073
2003-04-15,76.6,77.3,76.16,77.25,1054400.0,0.008485639686684148
2003-04-16,77.7,77.7,76.21,76.35,728800.0,-0.017374517374517482
2003-04-17,76.55,77.5,76.36,77.45,457100.0,0.01175702155453959
2003-04-21,77.55,77.76,77.2,77.75,1102500.0,0.0025789813023855946
2003-04-22,77.23,79.22,77.18,78.95,1544800.0,0.022271138158746585
2003-04-23,79.1,79.96,79.0,79.89,557900.0,0.009987357774968474
2003-04-24,79.5,79.75,78.994,79.2,926300.0,-0.0037735849056603414
2003-04-25,79.33,79.33,78.35,78.5,693700.0,-0.010462624480020147
2003-04-28,78.6,79.94,78.6,79.7,617400.0,0.013994910941475936
2003-04-29,79.84,80.55,79.66,80.11,520500.0,0.0033817635270540583
2003-04-30,79.888,80.678,79.54,80.21,637400.0,0.00403064290005994
2003-05-01,80.3,80.44,79.13,80.21,602400.0,-0.0011207970112080126
2003-05-02,80.25,81.8,80.13,81.65,1401500.0,0.017445482866043683
2003-05-05,81.9,82.27,81.6,81.85,586900.0,-0.0006105006105007493
2003-05-06,81.97,82.7,81.85,82.3,632400.0,0.004025863120653877
2003-05-07,81.95,82.55,81.67,82.04,744000.0,0.0010982306284320123
2003-05-08,81.62,81.955,81.22,81.45,905200.0,-0.0020828228375398394
2003-05-09,81.65,82.54,81.5,82.49,914400.0,0.01028781383955896
2003-05-12,82.4,83.52,82.09,83.25,801900.0,0.010315533980582454
2003-05-13,83.0,83.74,82.75,83.35,1398500.0,0.00421686746987945
2003-05-14,83.75,83.75,82.93,83.51,839900.0,-0.002865671641790984
2003-05-15,83.62,83.9,83.12,83.8,723000.0,0.002152595072948967
2003-05-16,83.65,83.75,82.98,83.12,960900.0,-0.006335923490735219
2003-05-19,82.71,82.99,81.47,81.52,921400.0,-0.014387619393060063
2003-05-20,81.52,82.17,80.88,81.4,1630500.0,-0.0014720314033364861
2003-05-21,81.4,82.05,81.07,81.83,538100.0,0.0052825552825551915
2003-05-22,81.97,83.04,81.82,82.55,786100.0,0.007075759424179557
2003-05-23,82.7,83.46,82.43,83.39,621300.0,0.008343409915356682
2003-05-27,83.06,85.02,83.05,84.8,881300.0,0.020948711774620692
2003-05-28,85.25,85.47,84.85,84.98,831800.0,-0.0031671554252198945
2003-05-29,85.25,85.86,84.78,85.1,936400.0,-0.001759530791788923
2003-05-30,85.39,87.14,85.2,87.13,813900.0,0.0203770933364562
2003-06-02,87.8,88.35,87.25,87.35,957400.0,-0.0051252847380410345
2003-06-03,87.4,87.44,86.72,87.29,709400.0,-0.001258581235697934
2003-06-04,87.29,88.64,87.22,88.51,672000.0,0.013976400504066889
2003-06-05,88.16,89.35,87.62,89.25,671800.0,0.012363883847549948
2003-06-06,90.25,90.93,88.65,88.65,690900.0,-0.017728531855955614
2003-06-09,88.43,88.65,87.02,87.2,647600.0,-0.013909306796336129
2003-06-10,87.399,88.29,87.25,88.15,964000.0,0.008592775661048808
2003-06-11,88.0,89.45,87.6,89.45,566100.0,0.01647727272727276
2003-06-12,89.9,89.94,89.02,89.68,797700.0,-0.0024471635150166726
2003-06-13,89.94,89.94,88.25,88.61,1828300.0,-0.014787636201912367
2003-06-16,89.15,90.25,88.71,90.2,912200.0,0.0117779024116657
2003-06-17,90.3,90.49,89.66,90.13,1039100.0,-0.0018826135105205063
2003-06-18,89.65,90.34,89.35,89.95,952100.0,0.0033463469046290813
2003-06-19,89.8,90.42,88.68,88.81,1053700.0,-0.011024498886414198
2003-06-20,89.05,89.25,88.32,88.4,1230900.0,-0.007299270072992605
2003-06-23,88.65,88.65,87.0,87.3,1608400.0,-0.015228426395939182
2003-06-24,87.02,87.91,86.97,87.35,1177200.0,0.003792231670880238
2003-06-25,87.4,88.63,87.4,87.51,1085400.0,0.001258581235697934
2003-06-26,87.59,88.66,87.59,88.45,640700.0,0.009818472428359395
2003-06-27,88.51,89.19,88.08,88.08,816700.0,-0.004858208112077808
2003-06-30,88.64,88.96,87.44,87.72,1357900.0,-0.010379061371841174
2003-07-01,87.46,88.52,86.75,88.48,1229900.0,0.011662474273953925
2003-07-02,88.5,89.61,88.5,89.61,890300.0,0.012542372881355925
2003-07-03,89.0,89.8,89.0,89.11,478300.0,0.001235955056179769
2003-07-07,90.1,90.8,89.939,90.65,1157500.0,0.006104328523862502
2003-07-08,90.43,91.69,90.28,91.42,1161400.0,0.010947694349220334
2003-07-09,91.42,91.95,91.01,91.75,815600.0,0.003609713410632228
2003-07-10,91.22,91.22,89.87,90.1,1021700.0,-0.012278009208506956
2003-07-11,90.15,91.14,90.15,91.11,617000.0,0.0106489184692179
2003-07-14,92.07,92.55,91.66,91.95,704800.0,-0.0013033561420657145
2003-07-15,92.59,92.67,91.28,91.8,922900.0,-0.008532238902689343
2003-07-16,92.325,92.325,90.73,91.13,1013800.0,-0.012943406444625046
2003-07-17,90.7,90.7,89.24,89.52,1039500.0,-0.013009922822491806
2003-07-18,90.0,90.69,89.49,90.3,745100.0,0.003333333333333302
2003-07-21,90.501,90.501,89.246,89.67,1045900.0,-0.009182218981005769
2003-07-22,90.0,90.49,89.1,90.35,890900.0,0.003888888888888826
2003-07-23,90.34,90.55,89.26,90.31,536100.0,-0.00033207881337171945
2003-07-24,90.61,91.2,89.61,89.73,1112700.0,-0.009711952323143092
2003-07-25,89.73,90.6,89.08,90.42,1388900.0,0.007689735874289509
2003-07-28,90.55,91.34,90.28,90.98,516600.0,0.004748757592490412
2003-07-29,91.1,91.37,90.12,91.1,794500.0,0.0
2003-07-30,91.3,91.3,90.35,90.9,550500.0,-0.004381161007666939
2003-07-31,91.457,91.91,90.76,90.85,1067700.0,-0.006636998808183073
2003-08-01,91.15,91.15,89.83,90.13,528900.0,-0.011190345584201976
2003-08-04,90.2,90.469,89.0,89.98,755900.0,-0.00243902439024389
2003-08-05,89.99,89.99,87.9,88.0,542000.0,-0.022113568174241528
2003-08-06,88.1,88.92,87.779,88.1,1133900.0,0.0
2003-08-07,88.17,88.49,87.55,88.49,815000.0,0.00362935238743329
2003-08-08,88.49,88.84,88.29,88.7,616500.0,0.0023731495084191204
2003-08-11,88.66,89.53,88.66,89.27,291900.0,0.006880216557635906
2003-08-12,89.47,90.44,89.4,90.4,372200.0,0.010394545657762455
2003-08-13,90.85,90.85,90.05,90.41,448900.0,-0.004843148046230024
2003-08-14,90.4,91.08,90.03,91.0,654200.0,0.006637168141592857
2003-08-15,90.85,91.35,90.66,91.35,222600.0,0.00550357732526142
2003-08-18,91.2,92.65,91.2,92.65,814000.0,0.015899122807017576
2003-08-19,92.95,93.24,92.26,93.24,866400.0,0.0031199569661107267
2003-08-20,92.7,93.38,92.5,93.14,434200.0,0.0047464940668823915
2003-08-21,93.45,94.42,93.31,94.2,1128700.0,0.008025682182985553
2003-08-22,94.62,95.1,93.1,93.29,2170200.0,-0.014056224899598374
2003-08-25,93.29,93.29,92.4,92.76,1851800.0,-0.005681209132811674
2003-08-26,92.65,93.05,91.69,92.85,1596500.0,0.0021586616297894078
2003-08-27,92.85,93.54,92.7,93.4,784900.0,0.00592353257942931
2003-08-28,95.79,95.79,92.89,94.4,1213800.0,-0.014510909280718243
2003-08-29,94.462,95.23,94.25,94.9,531900.0,0.0046367851622875055
2003-09-02,95.35,96.33,94.77,96.33,754400.0,0.010277923439958092
2003-09-03,96.55,96.76,96.27,96.6,1450900.0,0.000517866390471229
2003-09-04,96.35,96.8,95.94,96.63,1839000.0,0.0029060716139076405
2003-09-05,96.45,96.9,95.78,96.2,769600.0,-0.002592016588906169
2003-09-08,96.44,97.22,96.35,97.05,745100.0,0.006325176275404391
2003-09-09,96.95,96.95,96.27,96.49,594100.0,-0.00474471376998461
2003-09-10,96.25,96.25,94.38,94.65,1026000.0,-0.016623376623376564
2003-09-11,94.85,95.43,94.46,95.02,1511500.0,0.0017923036373221055
2003-09-12,94.812,95.64,94.22,95.45,769800.0,0.006729106020335034
2003-09-15,95.7,95.95,95.28,95.42,542300.0,-0.0029258098223615583
2003-09-16,95.59,96.69,95.56,96.65,610900.0,0.011089026048749893
2003-09-17,96.55,96.79,96.16,96.35,1140200.0,-0.002071465561885063
2003-09-18,96.45,97.7,96.2,97.7,2101400.0,0.012960082944530845
2003-09-19,97.74,97.74,96.99,97.14,916200.0,-0.006138735420503318
2003-09-22,96.6,96.6,96.0,96.48,1370700.0,-0.0012422360248446206
2003-09-23,96.48,97.0,96.26,96.95,525200.0,0.004871475953565494
2003-09-24,97.1,97.1,95.33,95.4,892900.0,-0.01750772399588042
2003-09-25,95.55,96.05,93.79,93.79,2506100.0,-0.01841967556253261
2003-09-26,94.0,94.25,93.0,93.0,1594800.0,-0.010638297872340425
2003-09-29,93.45,94.25,93.1,94.14,1209000.0,0.007383627608346685
2003-09-30,93.81,94.4,93.0,93.35,1798900.0,-0.004903528408485321
2003-10-01,93.85,95.58,93.75,95.58,753600.0,0.018433670751198766
2003-10-02,95.5,96.2,95.25,96.2,510700.0,0.007329842931937202
2003-10-03,97.2,97.68,96.75,97.25,2000100.0,0.0005144032921810407
2003-10-06,97.36,97.88,97.01,97.88,653700.0,0.00534100246507802
2003-10-07,97.4,98.2,97.06,98.17,1290000.0,0.0079055441478439
2003-10-08,98.36,98.44,97.7,97.92,1130900.0,-0.004473363155754349
2003-10-09,98.76,99.34,97.9,98.3,996800.0,-0.004657756176589793
2003-10-10,98.5,98.88,98.19,98.7,867100.0,0.002030456852791907
2003-10-13,98.914,99.8,98.79,99.76,735400.0,0.008552884323756027
2003-10-14,99.7,99.9,99.05,99.9,453200.0,0.002006018054162516
2003-10-15,100.241,100.25,98.87,98.87,1178600.0,-0.01367703833760632
2003-10-16,98.98,99.81,98.9,99.6,572500.0,0.00626389169529188
2003-10-17,99.55,99.75,98.01,98.01,1438800.0,-0.01546961325966843
2003-10-20,98.4,98.83,98.0,98.83,619400.0,0.004369918699186916
2003-10-21,98.6,99.19,98.34,98.95,533300.0,0.0035496957403651982
2003-10-22,98.34,98.5,97.52,97.65,928600.0,-0.007016473459426457
2003-10-23,97.21,97.98,96.799,97.25,1621600.0,0.00041148030038068364
2003-10-24,96.92,97.7,96.71,97.5,1474400.0,0.005984316962443234
2003-10-27,98.0,98.83,97.9,98.34,667800.0,0.0034693877551020755
2003-10-28,98.75,100.17,98.56,100.17,540900.0,0.014379746835443056
2003-10-29,99.51,100.44,99.47,100.22,759400.0,0.007134961310421
2003-10-30,100.9,101.12,100.04,100.41,1348000.0,-0.004856293359762231
2003-10-31,100.5,100.84,100.18,100.5,714400.0,0.0
2003-11-03,101.15,101.79,100.76,101.52,1423500.0,0.003657933761739894
2003-11-04,101.62,102.13,101.28,101.7,1304800.0,0.0007872466049989992
2003-11-05,101.25,102.15,100.83,102.15,1261300.0,0.008888888888888944
2003-11-06,102.15,103.1,101.65,103.1,499800.0,0.009300048947625929
2003-11-07,103.2,103.21,102.36,102.36,925700.0,-0.008139534883720963
2003-11-10,102.9,102.9,101.38,101.38,749100.0,-0.01477162293488834
2003-11-11,101.3,101.67,100.82,101.2,963800.0,-0.0009871668311944159
2003-11-12,101.4,103.98,101.37,103.06,1505800.0,0.01637080867850095
2003-11-13,102.84,103.4,102.69,103.35,1133200.0,0.004959159859976574
2003-11-14,103.31,103.88,102.01,102.01,1462200.0,-0.012583486593746947
2003-11-17,101.9,102.0,100.37,101.31,959700.0,-0.005789990186457344
2003-11-18,101.773,102.1,100.1,100.13,1429700.0,-0.016143770941212315
2003-11-19,100.36,100.94,100.0,100.73,1882600.0,0.003686727779992074
2003-11-20,99.95,101.34,99.95,100.1,801700.0,0.0015007503751875084
2003-11-21,100.65,100.85,100.31,100.85,711400.0,0.001987083954296956
2003-11-24,100.95,102.64,100.95,102.62,1272300.0,0.016542842991580008
2003-11-25,102.8,103.63,102.53,103.25,876000.0,0.004377431906614814
2003-11-26,103.8,103.98,102.81,103.87,563900.0,0.0006743737957611503
2003-11-28,103.7,104.28,103.63,104.15,333800.0,0.004339440694310539
2003-12-01,104.72,105.7,104.69,105.5,2062400.0,0.007448433919022166
2003-12-02,105.57,105.98,105.0,105.55,2774100.0,-0.00018944775978020292
2003-12-03,105.83,105.99,104.31,104.35,855900.0,-0.013984692431257715
2003-12-04,104.51,104.58,103.25,104.11,826100.0,-0.0038273849392403184
2003-12-05,103.7,103.84,102.96,103.2,646300.0,-0.0048216007714561235
2003-12-08,103.2,104.01,103.2,103.99,374400.0,0.007655038759689845
2003-12-09,104.2,104.36,102.42,102.48,1343300.0,-0.016506717850287896
2003-12-10,102.57,102.72,101.41,101.78,2712000.0,-0.007702057131714849
2003-12-11,102.0,103.71,101.87,103.65,1076300.0,0.01617647058823535
2003-12-12,103.76,103.94,102.5,103.76,1248000.0,0.0
2003-12-15,105.2,105.2,102.3,102.3,1797800.0,-0.027566539923954424
2003-12-16,102.38,102.8,101.5,102.51,2281500.0,0.0012697792537605945
2003-12-17,102.5,102.92,101.82,102.8,852900.0,0.002926829268292655
2003-12-18,102.85,104.49,102.72,104.26,1754500.0,0.013709285367039484
2003-12-19,104.09,104.2,103.36,103.66,1293700.0,-0.004131040445768151
2003-12-22,103.75,104.58,103.65,104.5,831600.0,0.007228915662650603
2003-12-23,104.46,105.1,104.17,105.1,1937400.0,0.006126747080222101
2003-12-24,104.9,104.99,104.54,104.7,245300.0,-0.0019065776930410185
2003-12-26,104.84,105.39,104.75,104.75,448900.0,-0.0008584509729111351
2003-12-29,105.3,106.15,105.22,105.9,794500.0,0.005698005698005779
2003-12-30,106.02,106.28,105.77,106.17,1753600.0,0.0014148273910583446
2003-12-31,106.35,106.69,105.31,105.4,3571100.0,-0.00893276915843901
2004-01-02,105.61,106.28,105.2,105.75,2838900.0,0.0013256320424202307
2004-01-05,106.41,106.46,105.62,106.35,1157700.0,-0.0005638567803778054
2004-01-06,106.32,106.83,106.08,106.35,1850900.0,0.00028216704288940123
2004-01-07,106.44,107.2,106.08,107.2,855800.0,0.007140172867343152
2004-01-08,107.41,107.48,106.5,106.99,657500.0,-0.0039102504422307205
2004-01-09,106.73,108.05,106.32,106.85,953500.0,0.0011243324276210094
2004-01-12,107.45,107.86,107.01,107.86,1210800.0,0.0038157282456956405
2004-01-13,107.9,107.9,106.46,107.1,1036300.0,-0.0074142724745135434
2004-01-14,107.45,107.86,107.14,107.8,1127900.0,0.00325732899022796
2004-01-15,107.85,108.4,107.04,108.2,1694900.0,0.0032452480296709186
2004-01-16,108.66,108.88,108.14,108.66,840200.0,0.0
2004-01-20,109.04,109.9,108.83,109.69,1179700.0,0.005961115187087229
2004-01-21,109.7,110.27,109.16,110.0,852100.0,0.0027347310847766378
2004-01-22,110.05,110.62,109.46,109.61,815000.0,-0.003998182644252592
2004-01-23,109.8,110.5,109.43,109.65,898000.0,-0.0013661202185791573
2004-01-26,109.65,110.586,109.15,110.55,850600.0,0.00820793433652523
2004-01-27,110.55,110.55,109.55,109.6,1371200.0,-0.00859339665309817
2004-01-28,110.08,110.25,107.85,108.1,1120900.0,-0.017986918604651198
2004-01-29,108.3,108.5,106.5,107.58,1927200.0,-0.006648199445983369
2004-01-30,107.55,107.94,106.8,107.7,1267500.0,0.0013947001394700668
2004-02-02,107.8,108.79,107.1,108.02,2531800.0,0.0020408163265306016
2004-02-03,107.65,107.96,107.3,107.66,1139000.0,9.289363678579568e-05
2004-02-04,107.2,107.47,106.4,106.52,1145800.0,-0.006343283582089616
2004-02-05,107.0,107.45,106.7,107.1,1520200.0,0.0009345794392522834
2004-02-06,107.0,109.0,107.0,108.96,1049900.0,0.018317757009345736
2004-02-09,109.0,109.9,109.0,109.55,1066400.0,0.005045871559633002
2004-02-10,109.43,110.04,109.38,109.91,667300.0,0.004386365713241248
2004-02-11,110.05,111.04,109.58,111.0,1210900.0,0.008632439800090893
2004-02-12,110.87,111.35,110.76,110.76,1407300.0,-0.0009921529719491245
2004-02-13,111.0,111.53,110.1,110.5,888100.0,-0.0045045045045045045
2004-02-17,111.05,111.8,110.94,111.8,1399700.0,0.00675371454299865
2004-02-18,111.75,111.8,110.9,111.11,1115100.0,-0.00572706935123043
2004-02-19,111.7,111.9,109.83,109.85,1087100.0,-0.016562220232766413
2004-02-20,110.36,110.36,108.77,109.15,1566400.0,-0.01096411743385279
2004-02-23,109.66,109.8,107.92,108.24,1784400.0,-0.0129491154477476
2004-02-24,107.8,108.73,107.52,108.11,1697700.0,0.002875695732838611
2004-02-25,108.22,109.14,108.1,109.14,1018100.0,0.008501201256699332
2004-02-26,108.85,109.97,108.56,109.68,918900.0,0.007625172255397451
2004-02-27,109.9,110.59,109.7,110.3,727700.0,0.0036396724294812687
2004-03-01,110.5,112.12,110.5,112.02,1728800.0,0.013755656108597249
2004-03-02,112.0,112.42,111.57,111.6,1652900.0,-0.003571428571428622
2004-03-03,111.4,111.8,110.58,111.7,2358600.0,0.002692998204667838
2004-03-04,111.55,112.33,111.45,112.32,643500.0,0.006902734199910319
2004-03-05,111.85,113.32,111.76,112.92,790800.0,0.00956638354939658
2004-03-08,113.05,113.48,111.5,111.5,964300.0,-0.013710747456877464
2004-03-09,111.65,111.91,110.72,111.0,1309700.0,-0.005821764442454148
2004-03-10,111.2,111.29,109.0,109.03,1262100.0,-0.019514388489208646
2004-03-11,108.73,109.73,107.61,107.68,2235700.0,-0.009656948404304214
2004-03-12,108.2,109.72,108.11,109.39,1221500.0,0.010998151571164488
2004-03-15,109.26,109.37,107.65,108.1,1398400.0,-0.010616877173714175
2004-03-16,108.35,108.91,107.39,107.72,1746600.0,-0.005814490078449428
2004-03-17,108.41,109.49,108.37,109.35,1268000.0,0.008670786827783394
2004-03-18,109.2,109.44,108.07,109.08,1097900.0,-0.0010989010989011405
2004-03-19,108.74,109.09,107.55,107.7,1480500.0,-0.009564097848077912
2004-03-22,107.16,107.27,105.95,106.26,3063000.0,-0.00839865621500552
2004-03-23,106.71,107.05,105.9,106.28,1662800.0,-0.004029612969730978
2004-03-24,106.5,106.76,105.64,105.85,1434500.0,-0.0061032863849765796
2004-03-25,106.52,107.8,106.4,107.52,931900.0,0.00938790837401427
2004-03-26,107.35,108.44,107.35,107.72,931600.0,0.0034466697717746115
2004-03-29,108.49,109.52,108.48,109.45,1056300.0,0.00884874181952261
2004-03-30,109.28,110.02,109.0,110.0,908500.0,0.006588579795021952
2004-03-31,110.08,110.71,109.5,110.5,1613000.0,0.0038154069767442015
2004-04-01,110.34,111.75,110.34,111.75,1769100.0,0.01277868406742792
2004-04-02,112.66,112.82,111.71,112.11,1509400.0,-0.0048819456772589845
2004-04-05,112.11,113.01,112.07,112.85,1228800.0,0.006600660066006555
2004-04-06,112.46,112.75,111.96,112.12,1113600.0,-0.003023297172327843
2004-04-07,112.3,112.92,111.59,112.5,1558200.0,0.001780943900267167
2004-04-08,113.38,113.38,111.5,111.92,1126300.0,-0.012877050626212682
2004-04-12,112.14,112.77,111.77,112.1,994000.0,-0.0003566969859105248
2004-04-13,112.58,112.58,109.96,110.07,1962300.0,-0.022295256706342203
2004-04-14,109.5,110.68,109.1,109.93,2276500.0,0.003926940639269468
2004-04-15,109.8,110.34,108.57,109.2,1372100.0,-0.005464480874316888
2004-04-16,109.5,110.25,109.0,110.2,897000.0,0.006392694063926967
2004-04-19,109.96,110.48,109.56,110.4,1127800.0,0.004001455074572681
2004-04-20,110.74,111.03,108.7,108.7,1139800.0,-0.018421527903196604
2004-04-21,109.05,109.98,108.61,109.98,1161700.0,0.008528198074277916
2004-04-22,109.8,111.84,109.73,111.65,2373600.0,0.016848816029143975
2004-04-23,111.7,111.95,110.6,111.37,986200.0,-0.0029543419874664125
2004-04-26,111.7,112.03,110.62,111.26,728900.0,-0.003939122649955217
2004-04-27,111.15,112.09,110.62,111.09,947300.0,-0.0005398110661268761
2004-04-28,110.78,110.78,108.93,109.49,1671600.0,-0.011644701209604678
2004-04-29,109.45,109.7,107.14,107.6,2284200.0,-0.01690269529465517
2004-04-30,107.75,108.05,106.5,106.5,2704500.0,-0.01160092807424594
2004-05-03,106.95,108.15,106.9,107.81,2709100.0,0.008041140719962593
2004-05-04,108.0,108.96,107.5,107.78,2185900.0,-0.0020370370370370264
2004-05-05,108.05,108.93,107.81,108.74,2723300.0,0.006385932438685773
2004-05-06,108.29,108.29,106.5,107.12,1811800.0,-0.010804321728691491
2004-05-07,106.72,107.73,104.85,104.85,2800800.0,-0.01752248875562223
2004-05-10,104.23,104.44,102.57,103.03,3476500.0,-0.011513000095941694
2004-05-11,103.5,104.91,103.48,104.21,1120100.0,0.006859903381642452
2004-05-12,104.19,104.58,102.32,104.54,2420500.0,0.0033592475285536857
2004-05-13,104.08,105.1,103.81,104.52,1644000.0,0.00422751729438891
2004-05-14,104.21,105.07,103.53,103.82,1112000.0,-0.003742443143652246
2004-05-17,102.9,103.75,101.87,103.15,1433200.0,0.0024295432458697765
2004-05-18,103.5,104.0,103.2,103.93,1352700.0,0.004154589371980742
2004-05-19,104.5,105.55,103.3,103.3,2861600.0,-0.011483253588516774
2004-05-20,103.5,104.27,103.24,103.81,1613300.0,0.002995169082125626
2004-05-21,103.99,104.69,103.77,104.3,1325500.0,0.0029810558707568254
2004-05-24,104.75,105.45,104.54,105.45,1257700.0,0.006682577565632486
2004-05-25,104.9,107.4,104.85,107.21,1770600.0,0.022020972354623337
2004-05-26,107.18,107.93,107.01,107.88,1034800.0,0.006531069229333724
2004-05-27,108.22,108.83,107.55,108.05,1134200.0,-0.001570874145259672
2004-05-28,108.35,109.2,108.35,109.2,884500.0,0.007844946931241426
2004-06-01,108.98,109.7,108.65,109.7,1785400.0,0.006606716828775912
2004-06-02,109.81,109.9,108.91,109.3,1303300.0,-0.004644385757217057
2004-06-03,109.1,109.13,107.67,107.67,1515200.0,-0.013107241063244663
2004-06-04,108.62,109.23,108.27,108.68,752500.0,0.0005523844595838913
2004-06-07,109.2,110.5,109.08,110.38,772400.0,0.010805860805860738
2004-06-08,110.2,110.45,109.89,110.45,687000.0,0.002268602540834846
2004-06-09,110.17,110.35,108.84,108.86,958400.0,-0.011890714350549171
2004-06-10,109.23,109.65,109.01,109.45,732200.0,0.0020140986908358405
2004-06-14,108.9,108.92,107.6,107.72,909000.0,-0.010835629017447262
2004-06-15,108.52,109.51,108.51,109.22,1109100.0,0.0064504238849981835
2004-06-16,109.2,109.29,108.72,109.24,818500.0,0.00036630036630029344
2004-06-17,109.04,109.51,108.37,109.14,753800.0,0.0009170946441672259
2004-06-18,108.57,109.37,108.38,108.38,735800.0,-0.0017500230266187505
2004-06-21,108.66,109.19,108.36,108.55,1302600.0,-0.0010123320449107254
2004-06-22,108.5,109.3,108.0,109.3,844100.0,0.007373271889400896
2004-06-23,109.05,110.44,108.89,110.44,964900.0,0.012746446584135722
2004-06-24,110.26,110.76,109.9,110.01,1410400.0,-0.0022673680391801197
2004-06-25,109.76,110.8,109.76,110.61,1098500.0,0.007744169096209861
2004-06-28,110.9,110.99,109.78,109.96,838800.0,-0.008476104598737709
2004-06-29,109.77,110.45,109.7,110.26,1253200.0,0.00446387901976869
2004-06-30,110.45,111.25,110.26,111.1,2581600.0,0.0058850158442733495
2004-07-01,111.1,111.26,109.5,109.5,1695800.0,-0.01440144014401435
2004-07-02,109.74,109.9,109.21,109.63,1284500.0,-0.0010023692363768856
2004-07-06,109.38,109.38,108.05,108.24,2157800.0,-0.01042238069116841
2004-07-07,108.03,108.8,108.03,108.59,1290200.0,0.005183745255947443
2004-07-08,108.17,108.27,107.0,107.0,1279700.0,-0.010816307663862454
2004-07-09,107.36,107.85,107.2,107.85,691600.0,0.004564083457526033
2004-07-12,107.75,107.75,106.5,107.31,885700.0,-0.00408352668213455
2004-07-13,107.38,107.7,107.22,107.22,471100.0,-0.0014900353883404414
2004-07-14,106.68,108.04,106.67,107.02,930000.0,0.0031871016122983612
2004-07-15,107.25,108.1,107.12,107.2,660100.0,-0.0004662004662004397
2004-07-16,108.2,108.22,106.26,106.8,1251300.0,-0.012939001848428888
2004-07-19,107.11,107.32,106.36,106.9,723000.0,-0.0019606012510502637
2004-07-20,106.92,108.64,106.78,108.5,1311300.0,0.014777403666292538
2004-07-21,108.4,108.75,105.88,105.94,993100.0,-0.022693726937269443
2004-07-22,105.75,106.21,104.6,105.99,1461200.0,0.002269503546099242
2004-07-23,105.59,105.66,104.44,104.77,1541200.0,-0.007765886921110023
2004-07-26,104.91,105.2,103.22,103.71,1587600.0,-0.011438375750643437
2004-07-27,103.84,105.25,103.84,104.8,974600.0,0.009244992295839694
2004-07-28,104.8,105.04,103.44,104.7,1828900.0,-0.0009541984732823885
2004-07-29,104.87,106.07,104.81,106.07,1495600.0,0.01144273862877838
2004-07-30,105.79,106.37,105.4,106.0,1620800.0,0.001985064750921578
2004-08-02,105.37,106.25,104.61,106.25,1234000.0,0.00835152320394795
2004-08-03,105.7,105.92,104.85,104.9,881200.0,-0.007568590350047277
2004-08-04,104.47,105.16,103.7,104.44,879600.0,-0.0002871637790753435
2004-08-05,104.6,104.73,102.56,102.7,1272600.0,-0.018164435946462634
2004-08-06,102.05,102.23,100.8,101.25,1373200.0,-0.007839294463498257
2004-08-09,101.25,101.75,101.08,101.17,909900.0,-0.0007901234567901066
2004-08-10,101.5,102.88,101.44,102.88,1036800.0,0.013596059113300448
2004-08-11,102.17,102.59,100.96,102.18,1565900.0,9.787608887153877e-05
2004-08-12,101.6,102.02,100.65,100.77,1120400.0,-0.00816929133858266
2004-08-13,100.98,101.41,100.45,100.76,842000.0,-0.0021786492374727554
2004-08-16,100.87,102.49,100.87,102.33,1003200.0,0.01447407554277777
2004-08-17,102.66,103.44,102.42,102.94,691800.0,0.002727449834404843
2004-08-18,102.75,104.5,102.19,104.18,981600.0,0.013917274939172816
2004-08-19,104.03,104.06,103.18,103.73,1208100.0,-0.002883783523983439
