date,open,high,low,close,volume,change
1999-12-10,142.2812,142.8125,140.875,141.875,5127300.0,-0.002854909854569771
1999-12-13,141.4375,142.7187,141.2812,142.125,4210800.0,0.004860804242156429
1999-12-14,141.625,142.4843,140.625,140.75,5739000.0,-0.00617828773168579
1999-12-15,140.375,142.2031,140.0312,141.5,6879100.0,0.008014247551202136
1999-12-16,142.1875,142.6562,141.1562,142.125,5854900.0,-0.00043956043956043956
1999-12-17,143.0,143.3125,142.0625,142.6875,4775400.0,-0.0021853146853146855
1999-12-20,142.5625,143.1875,141.0937,141.6562,4608700.0,-0.006357211749232704
1999-12-21,141.5937,144.0625,141.3437,143.8125,7981300.0,0.01567018871602329
1999-12-22,143.625,144.1875,142.9687,144.1875,5377500.0,0.0039164490861618795
1999-12-23,145.0156,146.4843,145.0,146.4843,5721700.0,0.010127875897489539
1999-12-27,146.5,146.7812,145.0625,146.2812,2691000.0,-0.001493515358361689
1999-12-28,145.875,146.5,145.4843,146.1875,4084500.0,0.0021422450728363325
1999-12-29,146.3125,146.8125,145.3125,146.8125,3001000.0,0.0034173430158052115
1999-12-30,147.125,147.5625,146.1875,146.6406,3641300.0,-0.0032924384027187338
1999-12-31,146.8437,147.5,146.25,146.875,3172700.0,0.00021315180698925078
2000-01-03,148.25,148.25,143.875,145.4375,8164300.0,-0.01897133220910624
2000-01-04,143.5312,144.0625,139.6406,139.75,8089800.0,-0.02634409800795933
2000-01-05,139.9375,141.5312,137.25,140.0,12177900.0,0.00044662795891022776
2000-01-06,139.625,141.5,137.75,137.75,6227200.0,-0.01342882721575649
2000-01-07,140.3125,145.75,140.0625,145.75,8066500.0,0.03875278396436525
2000-01-10,146.25,146.9062,145.0312,146.25,5741700.0,0.0
2000-01-11,145.8125,146.0937,143.5,144.5,7503700.0,-0.009001285897985427
2000-01-12,144.5937,144.5937,142.875,143.0625,6907700.0,-0.010589672994051695
2000-01-13,144.4687,145.75,143.2812,145.0,5158300.0,0.0036776132131042046
2000-01-14,146.5312,147.4687,145.9687,146.9687,7437300.0,0.0029857122578672663
2000-01-18,145.3437,146.625,145.1875,145.8125,6488500.0,0.0032254580005874863
2000-01-19,145.3125,147.0,145.0,147.0,6157900.0,0.011612903225806452
2000-01-20,146.9687,146.9687,143.8125,144.75,5800100.0,-0.015096411684937082
2000-01-21,145.5,145.5,144.0625,144.4375,6244800.0,-0.007302405498281787
2000-01-24,145.6562,145.8437,139.4062,140.3437,7896900.0,-0.03647287242149665
2000-01-25,140.5156,141.9375,139.0,141.9375,9942500.0,0.01011916114652034
2000-01-26,141.0,141.5468,140.0937,140.8125,5158100.0,-0.0013297872340425532
2000-01-27,141.8437,142.2187,138.125,140.25,10922700.0,-0.011235606516186566
2000-01-28,139.4375,140.0625,135.5312,135.875,11916200.0,-0.025549081129538322
2000-01-31,135.8125,139.6718,135.0,139.5625,10768700.0,0.02761159687068569
2000-02-01,139.75,141.6875,138.5312,140.9375,8419900.0,0.00849731663685152
2000-02-02,141.2812,142.25,140.375,141.0625,6205900.0,-0.0015479766593149869
2000-02-03,140.875,143.25,140.0,143.1875,7997500.0,0.016415261756876662
2000-02-04,143.1875,144.0,142.125,142.5937,4925400.0,-0.004147010039284068
2000-02-07,142.5625,142.7812,141.4375,142.375,5845800.0,-0.00131521262604121
2000-02-08,143.9687,144.5625,143.625,144.3125,4936400.0,0.002388019062476687
2000-02-09,144.4687,144.4687,141.2656,141.2812,8511500.0,-0.022063602704253584
2000-02-10,141.625,142.5625,140.875,141.5625,6690600.0,-0.000441306266548985
2000-02-11,141.8437,141.9375,138.0312,138.6875,9849800.0,-0.022251252611148836
2000-02-14,139.7812,139.7812,138.3125,139.5,8528800.0,-0.002011715452435753
2000-02-15,139.25,141.2187,137.7968,141.0781,11078300.0,0.013128186714542236
2000-02-16,140.375,140.9375,138.7968,139.0,8845400.0,-0.009795191451469279
2000-02-17,140.4375,140.4375,138.2187,138.2812,7584200.0,-0.015354161103693725
2000-02-18,138.875,138.875,134.625,135.3125,9409200.0,-0.025652565256525654
2000-02-22,135.1875,136.3437,133.5312,134.9687,16415400.0,-0.0016184928340267218
2000-02-23,135.625,137.4687,134.5,136.5625,12119000.0,0.0069124423963133645
2000-02-24,136.6875,137.0312,133.0937,133.8125,17375000.0,-0.021033379058070414
2000-02-25,135.1875,136.7187,133.125,133.3281,10559900.0,-0.013754230235783588
2000-02-28,133.375,136.6875,132.7187,136.125,13397800.0,0.020618556701030927
2000-02-29,136.0625,137.4375,135.75,137.4375,8242500.0,0.010105649977032614
2000-03-01,137.625,139.0,137.2187,138.4375,6868000.0,0.005903723887375113
2000-03-02,138.6875,139.125,137.3437,138.5312,7600200.0,-0.001126994141505092
2000-03-03,140.4375,141.7187,139.7187,141.125,12770300.0,0.004895416110369382
2000-03-06,140.8125,141.3437,138.75,139.75,11967100.0,-0.007545494895694629
2000-03-07,140.0,140.1562,135.2187,137.0468,20062000.0,-0.021094285714285784
2000-03-08,136.4687,137.8437,135.0312,136.875,11808500.0,0.002977239469563258
2000-03-09,137.25,140.875,136.125,140.875,5500900.0,0.026411657559198543
2000-03-10,140.1875,142.0,139.5312,140.125,7924600.0,-0.00044583147570218456
2000-03-13,136.6875,140.4687,135.6875,138.5937,10540500.0,0.013945679012345771
2000-03-14,139.2812,140.0937,136.1562,136.625,8263900.0,-0.01907077193476228
2000-03-15,136.875,140.4375,136.0625,139.8125,10300800.0,0.021461187214611873
2000-03-16,141.625,146.8437,140.875,146.3437,25601400.0,0.03331827007943522
2000-03-17,145.8125,148.0,145.4375,146.9375,10272900.0,0.007715387912558937
2000-03-20,146.875,147.3437,144.7812,146.1875,12502300.0,-0.004680851063829788
2000-03-21,145.5312,149.75,144.5,149.1875,13612600.0,0.02512382224567644
2000-03-22,149.5625,150.8437,148.6875,150.0937,8260000.0,0.0035516924362725454
2000-03-23,149.1562,153.4687,149.1562,152.6562,11654500.0,0.023465333656931455
2000-03-24,152.875,155.75,151.7187,153.5625,11462900.0,0.004497138184791497
2000-03-27,153.375,153.7812,151.8125,151.9375,8798600.0,-0.009372453137734311
2000-03-28,151.25,152.9843,150.5937,151.0625,6334400.0,-0.0012396694214876034
2000-03-29,151.5625,152.4843,149.6562,151.2187,6747500.0,-0.002268371134020536
2000-03-30,150.1562,151.9218,147.125,148.6875,9491900.0,-0.009781147897988977
2000-03-31,149.625,152.3125,148.4375,150.375,9249100.0,0.005012531328320802
2000-04-03,150.125,151.25,148.6875,151.25,8508200.0,0.00749375520399667
2000-04-04,151.75,153.0,141.3906,150.125,19585500.0,-0.01070840197693575
2000-04-05,147.875,150.8125,147.625,149.1875,8387200.0,0.008875739644970414
2000-04-06,150.25,151.6875,149.0,150.4843,6378500.0,0.0015594009983360426
2000-04-07,151.5625,152.125,150.5,151.4375,6023600.0,-0.0008247422680412372
2000-04-10,151.75,153.1093,150.3125,150.8437,9624200.0,-0.005972322899505683
2000-04-11,150.0,151.625,148.375,150.4062,9006400.0,0.0027080000000000836
2000-04-12,150.375,151.1562,146.1562,146.2812,10779200.0,-0.027223940149625852
2000-04-13,147.4687,148.1562,143.7812,144.25,12225800.0,-0.02182632653573275
2000-04-14,142.625,142.8125,133.5,136.0,29604000.0,-0.04645048203330412
2000-04-17,135.1875,140.75,134.6875,140.75,23918200.0,0.041146555709662504
2000-04-18,140.5625,144.4687,139.7812,144.4687,11069200.0,0.027789773232547887
2000-04-19,144.5,145.125,142.5312,143.125,6553700.0,-0.009515570934256055
2000-04-20,143.5625,143.9375,142.375,143.8125,8537600.0,0.0017414018284719198
2000-04-24,141.5,143.3125,140.5,142.25,12893100.0,0.00530035335689046
2000-04-25,144.625,148.1562,144.4375,148.1562,14102000.0,0.02441624891961979
2000-04-26,147.9687,148.75,146.0,146.4843,7711100.0,-0.010031851330720768
2000-04-27,143.0,147.3437,143.0,146.0,15595300.0,0.02097902097902098
2000-04-28,147.0,147.8593,145.0625,145.0937,8743400.0,-0.012968027210884268
2000-05-01,146.5625,148.4843,145.8437,147.0625,7328300.0,0.003411513859275053
2000-05-02,145.5,147.125,144.125,144.125,9411900.0,-0.009450171821305841
2000-05-03,144.0,144.0,139.7812,140.75,12630700.0,-0.022569444444444444
2000-05-04,142.0,142.3593,140.75,141.8125,5963600.0,-0.0013204225352112676
2000-05-05,141.0625,144.0,140.9375,143.5312,7862400.0,0.01750075321222871
2000-05-08,142.75,143.375,141.8437,142.4531,5064100.0,-0.002079859894921147
2000-05-09,143.0625,143.4062,140.2656,141.3125,5620300.0,-0.012232415902140673
2000-05-10,140.5,140.9687,137.75,138.125,10293900.0,-0.016903914590747332
2000-05-11,140.125,141.5,139.125,141.2812,7091100.0,0.008251204281891258
2000-05-12,141.8125,143.4687,141.625,142.8125,5960800.0,0.007051564565888057
2000-05-15,142.75,145.6093,142.0,145.2812,4441300.0,0.017731698774080647
2000-05-16,146.5625,147.7187,145.3125,146.6875,8192200.0,0.0008528784648187633
2000-05-17,145.6875,146.1875,144.4687,145.1562,5907200.0,-0.0036468468468467607
2000-05-18,145.625,146.3125,143.375,143.375,4325600.0,-0.015450643776824034
2000-05-19,142.5625,143.2343,140.4062,141.125,6518400.0,-0.010083296799649276
2000-05-22,141.25,141.4687,137.0,140.0625,10839400.0,-0.008407079646017699
2000-05-23,140.4375,140.8125,137.5625,138.0,7979200.0,-0.017356475300400534
2000-05-24,138.0,140.6875,136.5,140.25,11081500.0,0.016304347826086956
2000-05-25,140.6875,141.8125,137.7187,137.8437,8278900.0,-0.020213593958240694
2000-05-26,138.8125,139.6875,137.3281,138.0,4814000.0,-0.00585321927059883
2000-05-30,140.0,142.9375,139.4687,142.5,5362700.0,0.017857142857142856
2000-05-31,142.5625,144.0,142.0937,142.8125,6056500.0,0.0017536168347216134
2000-06-01,143.6875,145.4375,143.0,145.3125,8961600.0,0.011309264897781644
2000-06-02,148.9375,149.0937,147.4843,147.8437,8962200.0,-0.0073440201426772135
2000-06-05,147.4687,148.2187,146.875,147.125,6998100.0,-0.0023306640663409424
2000-06-06,146.625,147.7812,145.9062,146.4687,4858900.0,-0.0010659846547313723
2000-06-07,146.625,148.0,146.0,147.4843,4919500.0,0.0058605285592497215
2000-06-08,147.5,147.75,146.0625,146.9062,5723100.0,-0.004025762711864321
2000-06-09,147.5,147.9687,145.625,146.5937,3085300.0,-0.006144406779660932
2000-06-12,146.9687,146.9687,144.875,144.875,3678900.0,-0.014245890451504385
2000-06-13,144.8125,147.75,144.625,147.5937,6558700.0,0.019205524384980664
2000-06-14,148.25,148.875,147.1875,147.8437,6420500.0,-0.002740640809443423
2000-06-15,148.125,148.75,146.8437,148.1562,5881200.0,0.00021063291139248978
2000-06-16,148.3125,148.3125,145.875,146.5937,5567900.0,-0.011589043404972525
2000-06-19,146.4687,149.1562,146.25,148.4687,5106900.0,0.013654794505583786
2000-06-20,148.1875,148.875,147.0,147.9375,6480000.0,-0.001687051876845213
2000-06-21,146.9375,148.4375,146.8906,147.875,3115000.0,0.0063802637175669925
2000-06-22,147.5625,147.6875,145.0,145.625,7490500.0,-0.013130029648454045
2000-06-23,145.8125,146.125,143.875,144.375,4863300.0,-0.009858551221603087
2000-06-26,145.375,146.25,144.875,146.2343,5201300.0,0.005910920034393743
2000-06-27,145.9843,146.7187,145.0156,145.1562,4159500.0,-0.005672527799222094
2000-06-28,145.625,146.9843,145.3125,145.5625,5347700.0,-0.00042918454935622315
2000-06-29,144.75,145.75,143.5156,144.1875,6345700.0,-0.0038860103626943004
2000-06-30,143.9375,145.5937,143.8906,145.2812,7420200.0,0.00933530178028667
2000-07-03,145.4375,147.4375,145.1875,147.2812,1436600.0,0.012676923076923164
2000-07-05,146.375,146.6562,144.375,144.625,2748200.0,-0.011955593509820665
2000-07-06,144.9375,146.4687,144.2187,145.75,5963200.0,0.00560586459680897
2000-07-07,146.6875,148.7812,146.25,148.0937,3034800.0,0.009586365573072093
2000-07-10,147.875,148.9062,147.5312,147.8437,2816100.0,-0.0002116652578190191
2000-07-11,147.4687,149.125,147.1562,148.1562,5431600.0,0.00466200624268065
2000-07-12,149.2812,150.125,148.6875,149.125,5883000.0,-0.0010463474302190264
2000-07-13,149.9843,150.375,149.1875,149.7812,5356000.0,-0.0013541417335012922
2000-07-14,150.4375,151.25,149.6718,151.25,5341900.0,0.00540091400083091
2000-07-17,150.9843,151.9843,150.6875,151.0,4208300.0,0.00010398432154872788
2000-07-18,150.625,150.625,149.3437,149.7656,4262100.0,-0.005705560165975062
2000-07-19,149.4687,149.9062,148.25,148.5625,8506800.0,-0.006062807798555902
2000-07-20,149.0,150.625,148.8125,150.625,4538900.0,0.010906040268456376
2000-07-21,149.75,149.75,147.6875,147.6875,5656900.0,-0.013772954924874792
2000-07-24,148.125,148.8593,146.5625,146.8437,5628500.0,-0.008650126582278397
2000-07-25,147.75,147.8437,146.7812,147.3125,4757100.0,-0.002961082910321489
2000-07-26,146.9687,147.1562,145.6406,145.875,12062500.0,-0.0074417205840428095
2000-07-27,145.9375,146.625,144.6875,145.375,7652600.0,-0.003854389721627409
2000-07-28,145.7187,145.9062,141.5156,142.0937,6229500.0,-0.024876697362795575
2000-07-31,142.9375,144.125,142.0625,143.0,5265500.0,0.00043725404459991256
2000-08-01,143.625,144.7187,143.125,143.875,3946600.0,0.0017406440382941688
2000-08-02,143.875,145.4062,143.625,144.5937,7439800.0,0.004995308427454475
2000-08-03,142.875,145.8125,142.625,145.5937,4607100.0,0.019028521434820735
2000-08-04,146.3125,146.7187,145.4062,146.375,3686600.0,0.00042716787697565144
2000-08-07,146.7187,148.4375,146.375,148.125,4159800.0,0.009585008591270146
2000-08-08,147.5,148.8125,147.5,148.6875,3658700.0,0.008050847457627118
2000-08-09,149.1406,149.2187,147.375,147.4375,5383800.0,-0.011419425696289315
2000-08-10,147.5312,147.8593,146.2812,146.7187,4193400.0,-0.005507309640265923
2000-08-11,146.625,148.0,145.5625,147.4062,5089400.0,0.005327877237851748
2000-08-14,147.7812,149.5625,147.0625,149.2812,2966700.0,0.010150140883955468
2000-08-15,149.3437,149.8125,148.5625,149.1562,5564600.0,-0.0012554932012532165
2000-08-16,149.3125,149.9375,147.8437,148.625,5191600.0,-0.0046044370029300966
2000-08-17,148.6875,150.4375,148.3437,150.1875,5652200.0,0.01008827238335435
2000-08-18,150.375,150.375,149.2187,149.6875,4626400.0,-0.00457190357439734
2000-08-21,150.0312,150.7187,149.4062,150.5,2380600.0,0.003124683399186219
2000-08-22,150.5625,151.3125,150.0937,150.25,3075300.0,-0.0020755500207555004
2000-08-23,149.8125,151.2812,149.2812,150.8437,5483200.0,0.0068832707551106384
2000-08-24,151.1562,151.5,150.5,151.3125,4529000.0,0.001034029699079412
2000-08-25,151.1562,151.625,150.9375,151.25,2822200.0,0.0006205501329087887
2000-08-28,151.25,152.9062,151.25,151.7656,5518700.0,0.0034089256198347523
2000-08-29,151.4375,151.875,150.9062,151.7968,3561900.0,0.0023725959554270933
2000-08-30,151.3125,151.5,150.3437,150.3437,3964800.0,-0.006402643535728955
2000-08-31,151.0625,153.0937,150.9062,152.3437,4863100.0,0.008481257757550766
2000-09-01,153.25,153.5937,152.0,152.5,3191200.0,-0.004893964110929853
2000-09-05,151.875,152.2031,150.8125,151.2812,3470800.0,-0.003909794238683045
2000-09-06,151.1875,151.9531,149.5312,149.5625,4322200.0,-0.010748243075651096
2000-09-07,150.25,151.0781,149.8281,150.8437,4265500.0,0.003951414309484276
2000-09-08,150.2812,150.5,149.3281,149.8125,3518200.0,-0.0031188199189254046
2000-09-11,149.75,151.1875,148.6875,149.5937,3937500.0,-0.0010437395659431549
2000-09-12,149.75,150.25,148.4375,148.5,4769100.0,-0.008347245409015025
2000-09-13,148.0,149.3437,147.6562,148.8906,7691600.0,0.00601756756756761
2000-09-14,149.875,149.9375,148.1562,149.6406,3397100.0,-0.0015639699749791073
2000-09-15,148.1875,148.25,146.0,146.0,4085700.0,-0.014761703922395614
2000-09-18,146.375,146.9687,144.2031,144.6562,5109300.0,-0.011742442356959778
2000-09-19,145.125,146.3125,144.7031,145.9687,6588200.0,0.005813608957795091
2000-09-20,145.6875,146.0312,143.1562,144.8906,6508100.0,-0.005469927069927027
2000-09-21,144.4687,145.5625,142.625,142.6875,5972300.0,-0.012329314239001337
2000-09-22,142.625,145.3125,142.4218,145.2812,7791300.0,0.018623663453111394
2000-09-25,145.9375,146.0625,143.7187,144.25,9726300.0,-0.011563169164882228
2000-09-26,144.375,145.0,142.4062,142.4062,5302400.0,-0.01363670995670987
2000-09-27,143.5625,143.9687,142.125,143.1562,7186200.0,-0.0028301262516324767
2000-09-28,143.1875,146.3281,142.8906,145.0,7036400.0,0.012658227848101266
2000-09-29,145.4687,145.9687,143.625,143.625,9333600.0,-0.012674204141509564
2000-10-02,144.2812,144.9062,143.1406,143.8437,5517800.0,-0.0030322730889402083
2000-10-03,144.5312,145.75,142.2812,142.5,9347200.0,-0.014053712969933222
2000-10-04,142.875,144.25,141.75,143.6875,6148900.0,0.005686789151356081
2000-10-05,143.4062,144.8437,143.3125,144.1875,4566900.0,0.0054481605397813165
2000-10-06,143.875,144.6406,139.75,141.0625,10014900.0,-0.01954821894005213
2000-10-09,141.3125,141.3125,139.375,140.0,4508000.0,-0.009287925696594427
2000-10-10,140.0937,141.25,137.6875,137.6875,6104700.0,-0.017175647441676625
2000-10-11,137.625,138.625,135.125,136.5312,10346000.0,-0.007947683923705632
2000-10-12,137.2812,137.5937,132.7812,133.125,12336900.0,-0.03027508500799827
2000-10-13,132.9375,137.6562,132.875,137.5625,11778800.0,0.034790785143394454
2000-10-16,137.4062,138.2343,136.6875,138.1875,5659000.0,0.005686060745439343
2000-10-17,138.4375,138.5625,134.4062,134.75,7831700.0,-0.026636568848758466
2000-10-18,132.625,136.125,130.1562,134.25,10897300.0,0.012252591894439209
2000-10-19,136.8437,139.4531,136.4375,139.3125,8767300.0,0.018041020521953055
2000-10-20,138.375,141.1875,138.375,139.9062,7373500.0,0.011065582655826649
2000-10-23,139.9375,141.0312,138.9375,140.5312,5290000.0,0.004242608307280125
2000-10-24,140.9687,141.9375,139.0,139.5937,5750700.0,-0.009753938285591056
2000-10-25,138.75,139.5625,136.125,136.3125,9137600.0,-0.01756756756756757
2000-10-26,137.125,137.6562,134.0312,136.6875,9345800.0,-0.0031905195989061076
2000-10-27,137.875,139.2812,136.625,139.2812,9762900.0,0.0101990933816864
2000-10-30,138.4375,141.0937,138.1562,140.5312,10154100.0,0.015123792325056524
2000-10-31,141.0156,143.6875,140.0625,142.9531,7752400.0,0.013739614624197606
2000-11-01,142.25,143.25,141.2187,142.4687,6753600.0,0.0015374340949034274
2000-11-02,143.1562,143.9062,142.5156,142.7031,11395100.0,-0.0031650742335994266
2000-11-03,143.4687,143.75,142.375,142.7812,5187100.0,-0.0047919859871874484
2000-11-06,143.1562,144.2968,143.0312,143.7812,4042500.0,0.004365860507613362
2000-11-07,143.1406,144.0,142.5625,143.75,5231300.0,0.004257352561048324
2000-11-08,144.0625,144.0625,140.5625,140.5625,6123300.0,-0.024295010845986984
2000-11-09,140.0,141.2187,137.25,140.0312,10635300.0,0.0002228571428572325
2000-11-10,139.0,139.4687,136.5312,136.625,8569500.0,-0.0170863309352518
2000-11-13,135.625,136.9843,133.0156,135.5625,17285300.0,-0.0004608294930875576
2000-11-14,137.4687,139.625,137.0,139.125,7668900.0,0.012048560872402135
2000-11-15,139.0625,140.1093,137.75,139.5625,8837700.0,0.0035955056179775282
2000-11-16,138.5781,139.875,137.3125,137.375,6684100.0,-0.008681746971563372
2000-11-17,137.3125,139.0,135.75,136.6406,6551100.0,-0.004893218024578925
2000-11-20,135.75,136.375,134.3125,134.6875,5458500.0,-0.007826887661141806
2000-11-21,134.875,136.1875,133.5156,135.375,7684300.0,0.0037071362372567192
2000-11-22,134.3437,134.875,132.125,132.1406,5736900.0,-0.016398982609530675
2000-11-24,133.625,134.9687,133.625,134.8437,3411600.0,0.009120299345182508
2000-11-27,136.4687,136.6875,135.3125,136.0312,5992000.0,-0.0032058633225054535
2000-11-28,135.125,136.5937,133.6406,133.6875,5336100.0,-0.010638297872340425
2000-11-29,134.375,135.9062,133.2656,133.4375,6914100.0,-0.0069767441860465115
2000-11-30,132.5,133.5,129.75,132.2812,11201600.0,-0.0016513207547168864
2000-12-01,133.1875,134.0625,131.0,132.2187,7587200.0,-0.007273955889253777
2000-12-04,131.875,133.875,131.5,133.3437,6996600.0,0.011137061611374503
2000-12-05,134.875,138.25,134.4062,137.7187,8883400.0,0.021083966635773957
2000-12-06,137.7812,138.3437,135.0312,135.5156,12888000.0,-0.016443462533350023
2000-12-07,134.875,135.875,133.6562,133.6562,6529100.0,-0.009036515291936886
2000-12-08,137.0625,139.4687,133.875,133.9687,10276300.0,-0.022572184222526128
2000-12-11,137.375,139.5625,136.7187,138.625,6405600.0,0.009099181073703366
2000-12-12,138.1875,138.8125,137.375,138.0312,5022900.0,-0.0011310719131613746
2000-12-13,139.25,139.4062,136.0312,136.1406,6070500.0,-0.0223296229802513
2000-12-14,135.875,136.5,134.0312,134.4062,7678400.0,-0.010809935602575805
2000-12-15,133.125,133.125,130.5625,130.9687,9065300.0,-0.016197558685445916
2000-12-18,132.0625,133.4687,131.7656,132.7187,7235400.0,0.00496885944155239
2000-12-19,132.4687,134.9687,130.0156,130.0156,9616600.0,-0.01851833678446309
2000-12-20,128.625,128.9375,126.0937,126.25,9994300.0,-0.0184645286686103
2000-12-21,126.0,128.8593,125.5312,127.125,14331500.0,0.008928571428571428
2000-12-22,129.0,131.1093,128.8437,130.9375,10182900.0,0.015019379844961241
2000-12-26,130.8437,132.3437,130.2812,132.3437,4665300.0,0.0114640597904217
2000-12-27,131.75,133.7343,131.25,133.3125,4854100.0,0.011859582542694497
2000-12-28,132.8125,133.875,132.5937,133.7187,8358700.0,0.006823152941176565
2000-12-29,134.0625,134.2812,131.1875,131.1875,8774600.0,-0.021445221445221447
2001-01-02,132.0,132.1562,127.5625,128.8125,8737500.0,-0.024147727272727272
2001-01-03,128.3125,136.0,127.6562,135.0,19431600.0,0.05211885046273746
2001-01-04,134.9375,135.4687,133.0,133.5468,9219000.0,-0.010306252894858802
2001-01-05,133.4687,133.625,129.1875,129.1875,12911400.0,-0.03207643439997552
2001-01-08,129.875,130.1875,127.6875,130.1875,6625300.0,0.002406159769008662
2001-01-09,131.0468,131.5,129.4218,129.8437,5702400.0,-0.009180689646751984
2001-01-10,129.0,132.125,128.8125,132.125,8746100.0,0.02422480620155039
2001-01-11,131.0937,133.4843,131.0937,132.25,7245100.0,0.008820408608499015
2001-01-12,132.6875,133.7187,131.2812,132.0,7244000.0,-0.0051813471502590676
2001-01-16,132.0,133.1875,131.5156,132.8437,8542200.0,0.0063916666666667616
2001-01-17,134.8437,135.0468,132.6406,133.4531,7851400.0,-0.01031268053309132
2001-01-18,133.4375,135.7031,132.9375,134.7812,8107000.0,0.010069882903981359
2001-01-19,136.1875,136.1875,133.875,134.0156,7782500.0,-0.015947865993574988
2001-01-22,134.25,135.7812,133.5625,134.9062,7050900.0,0.00488789571694609
2001-01-23,134.4687,136.6562,134.1562,135.9687,8463100.0,0.01115501228166852
2001-01-24,136.25,137.3125,135.8437,136.375,6199900.0,0.0009174311926605505
2001-01-25,136.25,137.25,135.6562,136.0312,10818300.0,-0.0016058715596329355
2001-01-26,135.1562,136.125,134.4531,135.875,7136800.0,0.005318290984801196
2001-01-29,135.5,136.9,135.37,136.6,6705900.0,0.008118081180811766
2001-01-30,136.3,137.92,135.79,137.8,7069100.0,0.011005135730007335
2001-01-31,137.4,138.7,136.6,137.02,9706900.0,-0.0027656477438136495
2001-02-01,137.1,137.95,136.25,137.93,8239100.0,0.0060539752005836075
2001-02-02,137.4,137.99,134.75,134.8,8276600.0,-0.01892285298398831
2001-02-05,134.8,135.94,134.75,135.79,4352900.0,0.007344213649851488
2001-02-06,135.3,136.7,135.22,135.39,7106700.0,0.0006651884700663339
2001-02-07,134.72,135.4,133.68,134.69,5748700.0,-0.00022268408551069728
2001-02-08,134.8,135.4,133.1,133.12,5943300.0,-0.012462908011869486
2001-02-09,133.35,133.35,131.26,131.84,9913000.0,-0.011323584551930941
2001-02-12,131.7,133.5,131.7,133.35,5804400.0,0.012528473804100273
2001-02-13,133.7,134.17,132.0,132.26,6587600.0,-0.010770381451009708
2001-02-14,132.65,132.65,130.66,132.06,8400100.0,-0.004447794949114236
2001-02-15,132.84,133.52,131.99,133.34,5929800.0,0.0037639265281541705
2001-02-16,131.0,131.29,129.3,130.4,6434900.0,-0.004580152671755682
2001-02-20,131.04,131.14,128.1,128.39,5760000.0,-0.02022283272283277
2001-02-21,127.9,128.84,125.5,125.62,10910800.0,-0.017826426896012517
2001-02-22,126.35,126.54,123.02,125.81,21281600.0,-0.004273842500989253
2001-02-23,125.08,125.54,121.8,124.96,20173000.0,-0.000959385992964539
2001-02-26,125.8,127.62,124.5,127.62,11503700.0,0.014467408585055703
2001-02-27,126.8,127.84,125.51,126.44,11415000.0,-0.002839116719242898
2001-02-28,126.75,126.84,123.27,123.95,14825800.0,-0.022090729783037454
2001-03-01,124.05,124.6,121.75,124.6,14672000.0,0.004433696090286152
2001-03-02,122.5,125.65,122.3,123.61,12564300.0,0.009061224489795914
2001-03-05,124.15,124.78,123.81,124.74,5293200.0,0.0047523157470800576
2001-03-06,126.35,127.75,125.49,126.08,6917000.0,-0.0021369212504946263
