Date,Neg_Count,Pos_Count,favorites,Count,growthgap,job_change,negcount1day,poscount1day,favcount1day,econcount1day,change1day
2019-05-15,156,135,1759,13,-0.3,219.0,92.0,116.0,424.0,29.0,0.0050001773112520595
2019-05-16,66,90,1229,21,-0.3,219.0,156.0,135.0,1759.0,13.0,0.012322880784118851
2019-05-17,92,94,2881,13,-0.3,219.0,66.0,90.0,1229.0,21.0,0.006507136859781743
2019-05-20,52,44,601,10,-0.3,219.0,92.0,94.0,2881.0,13.0,0.002454934418180503
2019-05-21,110,77,5582,16,-0.3,219.0,52.0,44.0,601.0,10.0,-0.0003872421319440035
2019-05-22,113,133,6887,29,-0.3,219.0,110.0,77.0,5582.0,16.0,0.002379036490221484
2019-05-23,121,114,2920,44,-0.3,219.0,113.0,133.0,6887.0,29.0,0.0006305832895428512
2019-05-24,132,132,11066,57,-0.3,219.0,121.0,114.0,2920.0,44.0,-0.00360220370108786
2019-05-28,49,67,4911,20,-0.3,219.0,132.0,132.0,11066.0,57.0,-0.0033833791499261173
2019-05-29,154,130,6795,45,-0.3,219.0,49.0,67.0,4911.0,20.0,-0.010385389805362246
2019-05-30,80,79,9027,25,-0.2,219.0,154.0,130.0,6795.0,45.0,-0.002294647018751723
2019-05-31,154,142,6157,46,-0.2,219.0,80.0,79.0,9027.0,25.0,-0.00028662534484626465
2019-06-03,119,112,909,37,-0.2,219.0,154.0,142.0,6157.0,46.0,-0.0033671252715423853
2019-06-04,92,87,858,18,-0.2,219.0,119.0,112.0,909.0,37.0,-0.0026878791180851014
2019-06-05,86,113,5030,39,-0.2,219.0,92.0,87.0,858.0,18.0,0.012305138568129216
2019-06-06,106,131,2984,37,-0.2,219.0,86.0,113.0,5030.0,39.0,0.0022314313037934174
2019-06-07,54,118,9201,33,-0.2,63.0,106.0,131.0,2984.0,37.0,0.0053302269758903975
2019-06-10,82,93,11214,35,-0.2,63.0,54.0,118.0,9201.0,33.0,0.0060154583289615295
2019-06-11,79,98,2992,15,-0.2,63.0,82.0,93.0,11214.0,35.0,-0.0013823133013096632
2019-06-12,98,126,1365,28,-0.2,63.0,79.0,98.0,2992.0,15.0,-0.007182377401285377
2019-06-13,38,63,1153,27,-0.2,63.0,98.0,126.0,1365.0,28.0,-0.0008661308203991131
2019-06-14,78,90,758,30,-0.2,63.0,38.0,63.0,1153.0,27.0,0.0006219765031099063
2019-06-17,62,64,1675,21,-0.2,63.0,78.0,90.0,758.0,30.0,0.0
2019-06-18,62,76,5818,25,-0.2,63.0,62.0,64.0,1675.0,21.0,-0.000518098922354163
2019-06-19,82,121,5064,43,-0.2,63.0,62.0,76.0,5818.0,25.0,0.003466145028998905
2019-06-20,146,190,2390,43,-0.2,63.0,82.0,121.0,5064.0,43.0,0.0017432917450008233
2019-06-21,115,84,3068,36,-0.2,63.0,146.0,190.0,2390.0,43.0,-0.0006080259424402338
2019-06-24,68,76,2190,25,-0.2,63.0,115.0,84.0,3068.0,36.0,-0.00044198143677963984
2019-06-25,58,79,8244,18,-0.2,63.0,68.0,76.0,2190.0,25.0,-0.0020052340006118745
2019-06-26,73,70,4893,16,-0.2,63.0,58.0,79.0,8244.0,18.0,-0.01001021450459652
2019-06-27,72,84,2787,31,-0.2,63.0,73.0,70.0,4893.0,16.0,-0.004387317909168715
2019-06-28,82,83,2725,17,-0.2,63.0,72.0,84.0,2787.0,31.0,0.0006522261508358715
2019-07-01,152,171,15976,44,-0.2,63.0,82.0,83.0,2725.0,17.0,0.0014355048191948044
2019-07-02,55,65,2270,28,-0.2,63.0,152.0,171.0,15976.0,44.0,-0.00343804772819193
2019-07-03,78,105,14288,30,-0.2,63.0,55.0,65.0,2270.0,28.0,0.002773925104022168
2019-07-05,64,65,6495,18,-0.2,175.0,78.0,105.0,14288.0,30.0,0.005451241671714128
2019-07-08,119,66,4418,28,-0.2,175.0,64.0,65.0,6495.0,18.0,0.0034292630446475987
2019-07-09,81,103,11326,18,-0.2,175.0,119.0,66.0,4418.0,28.0,-0.0006397091007036723
2019-07-10,100,111,1963,29,-0.2,175.0,81.0,103.0,11326.0,18.0,0.005583000609054535
2019-07-11,71,89,4090,26,-0.2,175.0,100.0,111.0,1963.0,29.0,0.0008043704125750212
2019-07-12,83,69,880,30,-0.2,175.0,71.0,89.0,4090.0,26.0,-3.340906053718731e-05
2019-07-15,50,55,6347,15,-0.2,175.0,83.0,69.0,880.0,30.0,0.002668000667000015
2019-07-16,101,130,7639,43,-0.2,175.0,50.0,55.0,6347.0,15.0,-0.001261913459303276
2019-07-17,134,149,6762,36,-0.2,175.0,101.0,130.0,7639.0,43.0,-0.002893730251122583
2019-07-18,103,130,2079,27,-0.2,175.0,134.0,149.0,6762.0,36.0,-0.006705587989991629
2019-07-19,89,103,5355,25,-0.2,175.0,103.0,130.0,2079.0,27.0,0.005518355260944131
2019-07-22,79,116,1874,16,-0.2,175.0,89.0,103.0,5355.0,25.0,-0.009565391281162529
2019-07-23,100,120,3468,33,-0.2,175.0,79.0,116.0,1874.0,16.0,0.0009744296226604066
2019-07-24,118,140,8357,24,-0.2,175.0,100.0,120.0,3468.0,33.0,0.002975195560607028
2019-07-25,140,163,2339,49,-0.2,175.0,118.0,140.0,8357.0,24.0,0.007520304823022159
2019-07-26,103,111,2249,28,-0.6,175.0,140.0,163.0,2339.0,49.0,-0.0031235462218382327
2019-07-29,67,101,1068,20,-0.6,175.0,103.0,111.0,2249.0,28.0,0.004156137784279825
2019-07-30,80,74,2644,21,-0.6,175.0,67.0,101.0,1068.0,20.0,-0.0013912813038293886
2019-07-31,131,116,4067,37,-0.6,175.0,80.0,74.0,2644.0,21.0,0.002700810243072929
2019-08-01,125,142,6705,31,-0.6,175.0,131.0,116.0,4067.0,37.0,-0.01182763546961694
2019-08-02,117,129,3340,50,-0.6,193.0,125.0,142.0,6705.0,31.0,-0.009274193548387256
2019-08-05,114,95,8565,33,-0.6,193.0,117.0,129.0,3340.0,50.0,-0.004185809086268566
2019-08-06,175,172,5078,74,-0.6,193.0,114.0,95.0,8565.0,33.0,-0.014821757089798266
2019-08-07,156,138,9423,52,-0.6,193.0,175.0,172.0,5078.0,74.0,0.0066104718267985954
2019-08-08,158,166,6009,51,-0.6,193.0,156.0,138.0,9423.0,52.0,0.012552742616033931
2019-08-09,155,152,1957,38,-0.6,193.0,158.0,166.0,6009.0,51.0,0.013811200883916856
2019-08-12,110,97,8299,22,-0.6,193.0,155.0,152.0,1957.0,38.0,-0.003281153872445073
2019-08-13,156,166,14922,29,-0.6,193.0,110.0,97.0,8299.0,22.0,-0.006518140433163147
2019-08-14,433,445,17206,119,-0.6,193.0,156.0,166.0,14922.0,29.0,0.016716480155696118
2019-08-15,265,214,6566,83,-0.6,193.0,433.0,445.0,17206.0,119.0,-0.014475648279932016
2019-08-16,256,210,13729,80,-0.6,193.0,265.0,214.0,6566.0,83.0,-0.0008073574838529143
2019-08-19,127,148,2963,48,-0.6,193.0,256.0,210.0,13729.0,80.0,0.008272828818765723
2019-08-20,150,192,7623,52,-0.6,193.0,127.0,148.0,2963.0,48.0,0.0004791402854306662
2019-08-21,168,158,6265,30,-0.6,193.0,150.0,192.0,7623.0,52.0,-0.005757960037015481
2019-08-22,137,185,3923,41,-0.6,193.0,168.0,158.0,6265.0,30.0,-0.00010257111597384284
2019-08-23,229,218,11420,88,-0.6,193.0,137.0,185.0,3923.0,41.0,-0.0029669542679807807
2019-08-26,138,155,3958,53,-0.6,193.0,229.0,218.0,11420.0,88.0,-0.02086484256840366
2019-08-27,154,176,1950,55,-0.6,193.0,138.0,155.0,3958.0,53.0,0.002541163365475052
2019-08-28,146,167,6441,58,-0.6,193.0,154.0,176.0,1950.0,55.0,-0.009221523796366704
2019-08-29,192,218,4643,60,-0.5,193.0,146.0,167.0,6441.0,58.0,0.00961068008667086
2019-08-30,152,168,2266,28,-0.5,193.0,192.0,218.0,4643.0,60.0,0.0029480323597969173
2019-09-03,98,104,4129,37,-0.5,193.0,152.0,168.0,2266.0,28.0,-0.006015906464550467
2019-09-04,87,134,4137,23,-0.5,193.0,98.0,104.0,4129.0,37.0,0.000585056957015576
2019-09-05,118,137,3120,33,-0.5,193.0,87.0,134.0,4137.0,23.0,0.003070205362625484
2019-09-06,116,132,5263,57,-0.5,195.0,118.0,137.0,3120.0,33.0,0.003470467333804955
2019-09-09,157,166,3945,55,-0.5,195.0,116.0,132.0,5263.0,57.0,-0.000402454975349648
2019-09-10,163,151,2016,39,-0.5,195.0,157.0,166.0,3945.0,55.0,-0.0031423413786187
2019-09-11,158,164,10825,43,-0.5,195.0,163.0,151.0,2016.0,39.0,0.00258945386064024
2019-09-12,188,182,5336,43,-0.5,195.0,158.0,164.0,10825.0,43.0,0.0059637484504304365
2019-09-13,186,142,1358,60,-0.5,195.0,188.0,182.0,5336.0,43.0,0.0001327800829876198
2019-09-16,161,204,2354,98,-0.5,195.0,186.0,142.0,1358.0,60.0,-0.002286433825965928
2019-09-17,164,203,5432,74,-0.5,195.0,161.0,204.0,2354.0,98.0,0.0010672358591250334
2019-09-18,138,102,1751,40,-0.5,195.0,164.0,203.0,5432.0,74.0,0.003267320130692866
2019-09-19,119,119,1145,31,-0.5,195.0,138.0,102.0,1751.0,40.0,0.0020300176378582105
2019-09-20,176,192,7173,53,-0.5,195.0,119.0,119.0,1145.0,31.0,-0.0014923888170330936
2019-09-23,144,109,7823,30,-0.5,195.0,176.0,192.0,7173.0,53.0,-0.006925023305367029
2019-09-24,128,114,5141,25,-0.5,195.0,144.0,109.0,7823.0,30.0,0.0022181146025876935
2019-09-25,155,171,2876,49,-0.5,195.0,128.0,114.0,5141.0,25.0,-0.011823252396379614
2019-09-26,198,217,5677,58,-0.5,195.0,155.0,171.0,2876.0,49.0,0.005608866062981568
2019-09-27,129,145,4203,23,-0.5,195.0,198.0,217.0,5677.0,58.0,-0.0021167221046265346
2019-09-30,108,78,2301,30,-0.5,195.0,129.0,145.0,4203.0,23.0,-0.008159016888829222
2019-10-01,119,123,4220,36,-0.5,195.0,108.0,78.0,2301.0,30.0,0.002702976653039005
2019-10-02,180,156,7328,41,-0.5,195.0,119.0,123.0,4220.0,36.0,-0.015113857728219254
2019-10-03,173,175,3626,60,-0.5,195.0,180.0,156.0,7328.0,41.0,-0.011801029159519718
2019-10-04,103,83,1121,20,-0.5,221.0,173.0,175.0,3626.0,60.0,0.00906848267954558
2019-10-07,104,77,2943,49,-0.5,221.0,103.0,83.0,1121.0,20.0,0.011025623411417312
2019-10-08,173,145,2800,52,-0.5,221.0,104.0,77.0,2943.0,49.0,-0.0013289262957032854
2019-10-09,130,131,6927,60,-0.5,221.0,173.0,145.0,2800.0,52.0,-0.008624244090159591
2019-10-10,155,147,4276,74,-0.5,221.0,130.0,131.0,6927.0,60.0,0.0017884780739466268
2019-10-11,107,96,3088,47,-0.5,221.0,155.0,147.0,4276.0,74.0,0.007074661721272074
2019-10-14,67,53,1799,31,-0.5,221.0,107.0,96.0,3088.0,47.0,3.375299557832688e-05
2019-10-15,98,125,5178,43,-0.5,221.0,67.0,53.0,1799.0,31.0,6.758355016382863e-05
2019-10-16,171,167,2625,52,-0.5,221.0,98.0,125.0,5178.0,43.0,0.005991248737798629
2019-10-17,217,272,2690,58,-0.5,221.0,171.0,167.0,2625.0,52.0,0.00010054630157178241
2019-10-18,104,173,2066,36,-0.5,221.0,217.0,272.0,2690.0,58.0,-0.0013347570742126072
2019-10-21,108,106,2283,18,-0.5,221.0,104.0,173.0,2066.0,36.0,-0.0024105259633732984
2019-10-22,205,244,2828,46,-0.5,221.0,108.0,106.0,2283.0,18.0,0.0019036804488677878
2019-10-23,233,289,8477,56,-0.5,221.0,205.0,244.0,2828.0,46.0,-0.005223235078847539
2019-10-24,242,306,5779,51,-0.5,221.0,233.0,289.0,8477.0,56.0,0.003849630100759807
2019-10-25,180,210,7791,33,-0.5,221.0,242.0,306.0,5779.0,51.0,-0.0017945565119139289
2019-10-28,158,158,2075,42,-0.5,221.0,180.0,210.0,7791.0,33.0,0.006205377994261739
2019-10-29,187,225,12124,34,-0.5,221.0,158.0,158.0,2075.0,42.0,0.0011883541295306449
2019-10-30,238,298,6171,43,0.7,221.0,187.0,225.0,12124.0,34.0,0.0006930693069306255
2019-10-31,229,267,7671,50,0.7,221.0,238.0,298.0,6171.0,43.0,0.0023399136538904512
2019-11-01,339,429,5293,57,0.7,195.0,229.0,267.0,7671.0,50.0,-0.002630454082135966
2019-11-04,187,188,6529,59,0.7,195.0,339.0,429.0,5293.0,57.0,0.004001049455594813
2019-11-05,357,308,23999,53,0.7,195.0,187.0,188.0,6529.0,59.0,-0.001559200909533923
2019-11-06,228,196,26969,44,0.7,195.0,357.0,308.0,23999.0,53.0,-0.0018206053512793078
2019-11-07,182,161,3546,42,0.7,195.0,228.0,196.0,26969.0,44.0,0.00022799075008973077
2019-11-08,46,81,84,26,0.7,195.0,182.0,161.0,3546.0,42.0,-0.0012638947402533831
2019-11-11,96,123,103,35,0.7,195.0,46.0,81.0,84.0,26.0,0.003703703703703659
2019-11-12,154,164,123,26,0.7,195.0,96.0,123.0,103.0,35.0,0.0030251772818944986
2019-11-13,116,153,109,25,0.7,195.0,154.0,164.0,123.0,26.0,0.0008097165991902834
2019-11-14,158,142,141,44,0.7,195.0,116.0,153.0,109.0,25.0,0.003864765678282607
2019-11-15,165,212,131,64,0.7,195.0,158.0,142.0,141.0,44.0,0.0024612195990802517
2019-11-18,103,136,88,27,0.7,195.0,165.0,212.0,131.0,64.0,0.002475725033760011
2019-11-19,130,184,374,49,0.7,195.0,103.0,136.0,88.0,27.0,0.0015728822264308704
2019-11-20,135,199,195,41,0.7,195.0,130.0,184.0,374.0,49.0,-0.002398618395804017
2019-11-21,167,154,128,43,0.7,195.0,135.0,199.0,195.0,41.0,-0.0016383962991518598
2019-11-22,106,127,151,25,0.7,195.0,167.0,154.0,128.0,43.0,-0.001994274502235532
2019-11-25,84,128,95,24,0.7,195.0,106.0,127.0,151.0,25.0,-0.0004178854993731572
2019-11-26,133,159,113,49,0.7,195.0,84.0,128.0,95.0,24.0,0.004455413808577429
2019-11-27,142,157,130,30,0.5,195.0,133.0,159.0,113.0,49.0,0.002137774799782901
2019-11-29,57,111,68,8,0.5,195.0,142.0,157.0,130.0,30.0,0.0027653285019548154
2019-12-02,141,129,118,39,0.5,195.0,57.0,111.0,68.0,8.0,-0.0017468081051896444
2019-12-03,128,121,120,44,0.5,195.0,141.0,129.0,118.0,39.0,-0.009377284719793984
2019-12-04,139,150,125,36,0.5,195.0,128.0,121.0,120.0,44.0,0.002915924185971276
2019-12-05,189,240,128,43,0.5,195.0,139.0,150.0,125.0,36.0,0.002446089475378149
2019-12-06,277,334,106,65,0.5,234.0,189.0,240.0,128.0,43.0,-0.0006725811100792247
2019-12-09,78,83,93,25,0.5,234.0,277.0,334.0,106.0,65.0,0.002387622564624984
2019-12-10,162,148,128,40,0.5,234.0,78.0,83.0,93.0,25.0,-0.001780943900267149
2019-12-11,110,138,103,39,0.5,234.0,162.0,148.0,128.0,40.0,-0.0009240966158945269
2019-12-12,108,131,103,26,0.5,234.0,110.0,138.0,103.0,39.0,0.001241919561825441
2019-12-13,99,101,130,47,0.5,234.0,108.0,131.0,103.0,26.0,0.008586966892472056
2019-12-16,152,197,105,63,0.5,234.0,99.0,101.0,130.0,47.0,0.001420140751727802
2019-12-17,138,164,108,18,0.5,234.0,152.0,197.0,105.0,63.0,0.0008771380239332518
2019-12-18,115,155,100,27,0.5,234.0,138.0,164.0,108.0,18.0,-0.00109402350587654
2019-12-19,113,145,126,55,0.5,234.0,115.0,155.0,100.0,27.0,-0.001281250000000078
2019-12-20,129,121,91,24,0.5,234.0,113.0,145.0,126.0,55.0,0.003439649781113089
2019-12-23,125,148,86,42,0.5,234.0,129.0,121.0,91.0,24.0,0.000842538850402667
2019-12-24,55,82,76,32,0.5,234.0,125.0,148.0,86.0,42.0,-0.001150533287726446
2019-12-26,80,138,93,39,0.5,234.0,55.0,82.0,76.0,32.0,-0.0007465704420319441
2019-12-27,58,84,80,26,0.5,234.0,80.0,138.0,93.0,39.0,0.004010570495880679
2019-12-30,78,89,81,18,0.5,234.0,58.0,84.0,80.0,26.0,-0.002718230678939876
2019-12-31,136,149,119,53,0.5,234.0,78.0,89.0,81.0,18.0,-0.005790370026319878
2020-01-02,134,153,1670,52,0.5,234.0,136.0,149.0,119.0,53.0,0.004149377593361124
2020-01-03,191,205,15372,76,0.5,234.0,134.0,153.0,1670.0,52.0,0.004110774556469012
2020-01-06,117,156,113,38,0.5,234.0,191.0,205.0,15372.0,76.0,0.003892140988915182
2020-01-07,124,172,126,37,0.5,234.0,117.0,156.0,113.0,38.0,0.009828699803425931
2020-01-08,223,210,210,80,0.5,234.0,124.0,172.0,126.0,37.0,-0.0008977772274161465
2020-01-09,252,253,178,58,0.5,234.0,223.0,210.0,210.0,80.0,0.004675791168638109
2020-01-10,171,222,139,36,0.5,161.0,252.0,253.0,178.0,58.0,0.0015023301447141045
2020-01-13,144,188,172,45,0.5,161.0,171.0,222.0,139.0,36.0,-0.004827522991842222
2020-01-14,236,362,215,99,0.5,161.0,144.0,188.0,172.0,45.0,0.004779558197248697
2020-01-15,189,214,180,47,0.5,161.0,236.0,362.0,215.0,99.0,-6.107429688227517e-05
2020-01-16,220,305,200,67,0.5,161.0,189.0,214.0,180.0,47.0,0.0025660607912020013
2020-01-17,240,278,194,69,0.5,161.0,220.0,305.0,200.0,67.0,0.003700333636639452
2020-01-21,199,228,173,86,0.5,161.0,240.0,278.0,194.0,69.0,0.0007536930961712392
2020-01-22,225,273,225,54,0.5,161.0,199.0,228.0,173.0,86.0,0.001208824418253352
2020-01-23,208,250,191,70,0.5,161.0,225.0,273.0,225.0,54.0,-0.002708885143270028
2020-01-24,282,370,257,64,0.5,161.0,208.0,250.0,191.0,70.0,0.003296736533285037
2020-01-27,374,348,239,99,0.5,161.0,282.0,370.0,257.0,64.0,-0.011039586090723186
2020-01-28,255,285,668,71,0.5,161.0,374.0,348.0,239.0,99.0,0.0014549732223014188
2020-01-29,298,324,361,97,0.5,161.0,255.0,285.0,668.0,71.0,0.005629729896019148
2020-01-30,236,296,569,77,0.3,161.0,298.0,324.0,361.0,97.0,-0.005359644314513645
2020-01-31,296,333,244,67,0.3,161.0,236.0,296.0,569.0,77.0,0.010235540757183356
2020-02-03,351,361,259,108,0.3,161.0,296.0,333.0,244.0,67.0,-0.016116207951070282
2020-02-04,443,516,520,102,0.3,161.0,351.0,361.0,259.0,108.0,0.002381320550487032
2020-02-05,232,329,264,70,0.3,161.0,443.0,516.0,520.0,102.0,0.003017648672539425
2020-02-06,233,337,244,66,0.3,161.0,232.0,329.0,264.0,70.0,0.0017756643693382847
2020-02-07,252,352,255,83,0.3,315.0,233.0,337.0,244.0,66.0,0.0002096373274235368
2020-02-10,210,377,364,62,0.3,315.0,252.0,352.0,255.0,83.0,-0.0018628688179797024
2020-02-11,366,498,354,92,0.3,315.0,210.0,377.0,364.0,62.0,0.010415723213477005
2020-02-12,337,453,347,86,0.3,315.0,366.0,498.0,354.0,92.0,-0.002677296525464166
2020-02-13,381,423,299,76,0.3,315.0,337.0,453.0,347.0,86.0,0.0017516254490396695
2020-02-14,339,477,332,101,0.3,315.0,381.0,423.0,299.0,76.0,0.003572917286964773
2020-02-18,487,501,296,113,0.3,315.0,339.0,477.0,332.0,101.0,0.0002666587656662968
2020-02-19,328,478,340,77,0.3,315.0,487.0,501.0,296.0,113.0,0.0006537695759413607
2020-02-20,398,529,1469,121,0.3,315.0,328.0,478.0,340.0,77.0,0.0016282305574467995
2020-02-21,495,728,384,136,0.3,315.0,398.0,529.0,1469.0,121.0,-0.002339077396814178
2020-02-24,484,466,319,134,0.3,315.0,495.0,728.0,384.0,136.0,-0.005931976033624494
2020-02-25,484,464,317,142,0.3,315.0,484.0,466.0,319.0,134.0,-0.0022281364114624326
2020-02-26,499,483,359,171,0.3,315.0,484.0,464.0,317.0,142.0,-0.034852133111070015
2020-02-27,765,691,553,197,0.3,315.0,499.0,483.0,359.0,171.0,-0.00853014195684005
2020-02-28,882,806,565,241,0.3,315.0,765.0,691.0,553.0,197.0,-0.02602632095855428
2020-03-02,601,470,445,145,0.3,315.0,882.0,806.0,565.0,241.0,0.02618635261517147
2020-03-03,771,622,395,165,0.3,315.0,601.0,470.0,445.0,145.0,0.03648435666141309
2020-03-04,525,537,323,129,0.3,315.0,771.0,622.0,395.0,165.0,-0.029919224555735032
2020-03-05,469,432,312,116,0.3,315.0,525.0,537.0,323.0,129.0,0.02201750947340915
2020-03-06,652,542,317,167,0.3,289.0,469.0,432.0,312.0,116.0,-0.008262836907338313
2020-03-09,761,633,520,292,0.3,289.0,652.0,542.0,317.0,167.0,0.014702370799931785
2020-03-10,638,517,383,192,0.3,289.0,761.0,633.0,520.0,292.0,-0.0038866690882673203
2020-03-11,686,518,1012,125,0.3,289.0,638.0,517.0,383.0,192.0,0.013279932546374471
2020-03-12,1226,838,770,267,0.3,289.0,686.0,518.0,1012.0,125.0,-0.02258639116494469
2020-03-13,1090,854,699,312,0.3,289.0,1226.0,838.0,770.0,267.0,-0.03082031249999995
2020-03-16,1323,1052,2670,322,0.3,289.0,1090.0,854.0,699.0,312.0,0.02368010946824288
2020-03-17,863,758,2415,235,0.3,289.0,1323.0,1052.0,2670.0,322.0,-0.0055145534455593856
2020-03-18,1209,983,2831,326,0.3,289.0,863.0,758.0,2415.0,235.0,0.03166829905321588
2020-03-19,941,846,2146,197,0.3,289.0,1209.0,983.0,2831.0,326.0,0.015873015873015872
2020-03-20,1181,981,739,248,0.3,289.0,941.0,846.0,2146.0,197.0,0.005266457680250746
2020-03-23,965,741,496,218,0.3,289.0,1181.0,981.0,739.0,248.0,-0.056611553209912124
2020-03-24,863,774,495,198,0.3,289.0,965.0,741.0,496.0,218.0,-0.022963320040317318
2020-03-25,774,688,512,173,0.3,289.0,863.0,774.0,495.0,198.0,0.037240849756846765
2020-03-26,788,659,2967,222,0.2,289.0,774.0,688.0,512.0,173.0,0.007840895168865061
2020-03-27,857,671,1380,222,0.2,289.0,788.0,659.0,2967.0,222.0,0.04680987495992296
2020-03-30,740,679,691,174,0.2,289.0,857.0,671.0,1380.0,222.0,0.0005922533264894272
2020-03-31,767,577,4876,238,0.2,289.0,740.0,679.0,691.0,174.0,0.023269456394211924
2020-04-01,604,482,1323,161,0.2,289.0,767.0,577.0,4876.0,238.0,-0.010784464230887329
2020-04-02,773,529,266,189,0.2,289.0,604.0,482.0,1323.0,161.0,-0.007379627389305525
2020-04-03,821,554,1285,154,0.2,289.0,773.0,529.0,266.0,189.0,0.02708103919409444
2020-04-06,610,501,2037,185,0.2,-1683.0,821.0,554.0,1285.0,154.0,-0.010248843515712208
2020-04-07,652,570,560,179,0.2,-1683.0,610.0,501.0,2037.0,185.0,0.027226186782500928
2020-04-08,526,425,2932,133,0.2,-1683.0,652.0,570.0,560.0,179.0,-0.03311330731920785
2020-04-09,1091,911,3097,406,0.2,-1683.0,526.0,425.0,2932.0,133.0,0.02265263472160021
2020-04-13,459,401,24843,129,0.2,-1683.0,1091.0,911.0,3097.0,406.0,0.002233590316305225
2020-04-14,748,650,34018,208,0.2,-1683.0,459.0,401.0,24843.0,129.0,-0.005340261239806457
2020-04-15,487,489,14146,131,0.2,-1683.0,748.0,650.0,34018.0,208.0,0.010000711794433776
2020-04-16,526,506,32806,151,0.2,-1683.0,487.0,489.0,14146.0,131.0,0.0006845120149872022
2020-04-17,757,678,8740,249,0.2,-1683.0,526.0,506.0,32806.0,151.0,-0.00017911517105482548
2020-04-20,615,719,596,468,0.2,-1683.0,757.0,678.0,8740.0,249.0,0.0044151657439203545
2020-04-21,793,728,1376,514,0.2,-1683.0,615.0,719.0,596.0,468.0,-0.0036092141113196227
2020-04-22,536,503,1123,220,0.2,-1683.0,793.0,728.0,1376.0,514.0,-0.013334296968163906
2020-04-23,779,710,434,250,0.2,-1683.0,536.0,503.0,1123.0,220.0,0.002694449434165618
2020-04-24,621,657,355,210,0.2,-1683.0,779.0,710.0,434.0,250.0,-0.005026917180648241
2020-04-27,527,582,807,168,0.2,-1683.0,621.0,657.0,355.0,210.0,0.00797919709329252
2020-04-28,543,532,472,158,0.2,-1683.0,527.0,582.0,807.0,168.0,0.006769079685746375
2020-04-29,631,618,386,217,-0.2,-1683.0,543.0,532.0,472.0,158.0,-0.01817744484915114
2020-04-30,480,472,314,159,-0.2,-1683.0,631.0,618.0,386.0,217.0,0.005762700236682355
2020-05-01,621,608,352,183,-0.2,-1683.0,480.0,472.0,314.0,159.0,-0.004216516403277095
2020-05-04,450,446,229,135,-0.2,-1683.0,621.0,608.0,352.0,183.0,-0.008832497984648214
2020-05-05,326,434,844,69,-0.2,-1683.0,450.0,446.0,229.0,135.0,0.010080501531666251
2020-05-06,555,562,334,179,-0.2,-1683.0,326.0,434.0,844.0,69.0,-0.0015699134803237116
2020-05-07,622,826,883,171,-0.2,-1683.0,555.0,562.0,334.0,179.0,-0.013157894736842177
2020-05-08,634,661,342,172,-0.2,-20679.0,622.0,826.0,883.0,171.0,-0.0002432667245872917
2020-05-11,496,547,511,114,-0.2,-20679.0,634.0,661.0,342.0,172.0,0.00463774090487486
2020-05-12,454,692,345,131,-0.2,-20679.0,496.0,547.0,511.0,114.0,0.00743955362678248
2020-05-13,456,522,277,120,-0.2,-20679.0,454.0,692.0,345.0,131.0,-0.02423499778753533
2020-05-14,353,531,477,119,-0.2,-20679.0,456.0,522.0,277.0,120.0,-0.015591134726980285
2020-05-15,384,444,425,99,-0.2,-20679.0,353.0,531.0,477.0,119.0,0.02158092848180692
2020-05-18,885,1119,304,261,-0.2,-20679.0,384.0,444.0,425.0,99.0,0.013847080072245522
2020-05-19,467,604,569,123,-0.2,-20679.0,885.0,1119.0,304.0,261.0,0.006654154581129461
2020-05-20,544,604,274,130,-0.2,-20679.0,467.0,604.0,569.0,123.0,-0.008085612366230661
2020-05-21,477,695,531,138,-0.2,-20679.0,544.0,604.0,274.0,130.0,0.003752281792982265
2020-05-22,277,303,375,68,-0.2,-20679.0,477.0,695.0,531.0,138.0,-0.0064355268034638115
2020-05-26,434,607,259,162,-0.2,-20679.0,277.0,303.0,375.0,68.0,0.0029534575822385326
2020-05-27,516,684,293,175,-0.2,-20679.0,434.0,607.0,259.0,162.0,-0.009439274003908264
2020-05-28,366,439,299,111,0.0,-20679.0,516.0,684.0,293.0,175.0,0.004667019727260586
2020-05-29,241,239,418,78,0.0,-20679.0,366.0,439.0,299.0,111.0,-0.005514524864598557
2020-06-01,398,535,734,120,0.0,-20679.0,241.0,239.0,418.0,78.0,0.006149573497322006
2020-06-02,376,469,571,115,0.0,-20679.0,398.0,535.0,734.0,120.0,0.006356629998023868
2020-06-03,176,276,483,54,0.0,-20679.0,376.0,469.0,571.0,115.0,0.004991029195889653
2020-06-04,60,83,215,15,0.0,-20679.0,176.0,276.0,483.0,54.0,0.006253223310985036
2020-06-05,101,139,268,46,0.0,2833.0,60.0,83.0,215.0,15.0,0.0008035742984796374
2020-06-08,167,227,3882,72,0.0,2833.0,101.0,139.0,268.0,46.0,0.006651325536676723
2020-06-09,50,58,4762,20,0.0,2833.0,167.0,227.0,3882.0,72.0,0.009306102054837178
2020-06-10,114,131,4473,48,0.0,2833.0,50.0,58.0,4762.0,20.0,0.0015298157976896946
2020-06-11,494,547,12300,168,0.0,2833.0,114.0,131.0,4473.0,48.0,-0.007529089664613328
2020-06-12,325,303,11686,93,0.0,2833.0,494.0,547.0,12300.0,168.0,-0.03483593398831299
2020-06-15,559,550,1498,209,0.0,2833.0,325.0,303.0,11686.0,93.0,-0.013074227874383693
