date,Sent_Count,favorites,Count,sentcount1day,favcount1day,econcount1day,job_change1day,growthgap1day,change1day
2020-03-06,-110,317,90,-37.0,312.0,61.0,315.0,0.3,-0.01290760869565202
2020-03-09,-128,520,110,-110.0,317.0,90.0,289.0,0.3,0.0120567375886524
2020-03-10,-121,383,92,-128.0,520.0,110.0,289.0,0.3,-0.034208552138034524
2020-03-11,-168,1012,96,-121.0,383.0,92.0,289.0,0.3,-0.00405709992486846
2020-03-12,-388,770,162,-168.0,1012.0,96.0,289.0,0.3,-0.03515020130071223
2020-03-13,-236,699,175,-388.0,770.0,162.0,289.0,0.3,-0.04280020793623287
2020-03-16,-271,2670,239,-236.0,699.0,175.0,289.0,0.3,0.029956709956709907
2020-03-17,-105,2415,133,-271.0,2670.0,239.0,289.0,0.3,-0.0003809523809524405
2020-03-18,-226,2831,191,-105.0,2415.0,133.0,289.0,0.3,0.0481171548117155
2020-03-19,-95,2146,138,-226.0,2831.0,191.0,289.0,0.3,-0.03605166763061495
2020-03-20,-200,739,171,-95.0,2146.0,138.0,289.0,0.3,0.056588355464759876
2020-03-23,-224,496,154,-200.0,739.0,171.0,289.0,0.3,-0.05054358191874878
2020-03-24,-89,495,149,-224.0,496.0,154.0,289.0,0.3,-0.006875631951466196
2020-03-25,-86,512,151,-89.0,495.0,149.0,289.0,0.3,0.04502740798747072
2020-03-26,-129,2967,119,-86.0,512.0,151.0,289.0,0.3,0.0013079222720478376
2020-03-27,-186,1380,146,-129.0,2967.0,119.0,289.0,0.2,0.057032115171650126
2020-03-30,-61,691,151,-186.0,1380.0,146.0,289.0,0.2,-0.00776313413973641
2020-03-31,-190,4876,99,-61.0,691.0,151.0,289.0,0.2,0.016443801951572037
2020-04-01,-122,1323,91,-190.0,4876.0,99.0,289.0,0.2,-0.0007123775601068415
2020-04-02,-244,266,98,-122.0,1323.0,91.0,289.0,0.2,-0.029384415101357725
2020-04-03,-267,1285,120,-244.0,266.0,98.0,289.0,0.2,0.0153491941673063
2020-04-06,-109,2037,92,-267.0,1285.0,120.0,289.0,0.2,-0.02913175932977915
2020-04-07,-82,560,95,-109.0,2037.0,92.0,-1683.0,0.2,0.03782461422657128
2020-04-08,-101,2932,76,-82.0,560.0,95.0,-1683.0,0.2,-0.028030833917309067
2020-04-09,-180,3097,217,-101.0,2932.0,76.0,-1683.0,0.2,0.03165569980437491
2020-04-13,-58,24843,93,-180.0,3097.0,217.0,-1683.0,0.2,0.024685138539042924
2020-04-14,-98,34018,132,-58.0,24843.0,93.0,-1683.0,0.2,-0.02643754130865832
2020-04-15,2,14146,73,-98.0,34018.0,132.0,-1683.0,0.2,-0.008271298593879239
2020-04-16,-20,32806,93,2.0,14146.0,73.0,-1683.0,0.2,-0.012942191544434857
2020-04-17,-79,8740,119,-20.0,32806.0,93.0,-1683.0,0.2,-0.009254408940108278
2020-04-20,104,596,144,-79.0,8740.0,119.0,-1683.0,0.2,0.005764665988470726
2020-04-21,-65,1376,114,104.0,596.0,144.0,-1683.0,0.2,0.0022413793103448717
2020-04-22,-33,1123,77,-65.0,1376.0,114.0,-1683.0,0.2,0.0033509700176366443
2020-04-23,-69,434,106,-33.0,1123.0,77.0,-1683.0,0.2,-0.01478933791917454
2020-04-24,36,355,92,-69.0,434.0,106.0,-1683.0,0.2,0.0058956129703484714
2020-04-27,55,807,90,36.0,355.0,92.0,-1683.0,0.2,0.002218808670421496
2020-04-28,-11,472,77,55.0,807.0,90.0,-1683.0,0.2,0.032551863720694886
2020-04-29,-13,386,96,-11.0,472.0,77.0,-1683.0,0.2,-0.004929241532835145
2020-04-30,-8,314,70,-13.0,386.0,96.0,-1683.0,-0.2,0.024023558586484767
2020-05-01,-13,352,97,-8.0,314.0,70.0,-1683.0,-0.2,-0.01919801826908193
2020-05-04,-4,229,61,-13.0,352.0,97.0,-1683.0,-0.2,-0.01699304094513671
2020-05-05,108,844,47,-4.0,229.0,61.0,-1683.0,-0.2,0.00816258537397971
2020-05-06,7,334,104,108.0,844.0,47.0,-1683.0,-0.2,-0.014134849715678268
2020-05-07,204,883,110,7.0,334.0,104.0,-1683.0,-0.2,-0.01753236113386859
2020-05-08,27,342,134,204.0,883.0,110.0,-1683.0,-0.2,-0.0004930966469428196
2020-05-11,51,511,71,27.0,342.0,134.0,-20679.0,-0.2,0.023244552058111344
2020-05-12,238,345,81,51.0,511.0,71.0,-20679.0,-0.2,-0.004638515674984104
2020-05-13,66,277,86,238.0,345.0,81.0,-20679.0,-0.2,-0.044033184428844886
2020-05-14,178,477,95,66.0,277.0,86.0,-20679.0,-0.2,-0.03045599865387855
2020-05-15,60,425,64,178.0,477.0,95.0,-20679.0,-0.2,0.028998398861412606
2020-05-18,234,304,156,60.0,425.0,64.0,-20679.0,-0.2,0.021432305279665397
2020-05-19,137,569,91,234.0,304.0,156.0,-20679.0,-0.2,0.0274869109947644
2020-05-20,60,274,82,137.0,569.0,91.0,-20679.0,-0.2,-0.01772313587737505
2020-05-21,218,531,89,60.0,274.0,82.0,-20679.0,-0.2,0.011479591836734677
2020-05-22,26,375,35,218.0,531.0,89.0,-20679.0,-0.2,0.001261431725007857
2020-05-26,173,259,77,26.0,375.0,35.0,-20679.0,-0.2,0.0018856065367692872
2020-05-27,168,293,92,173.0,259.0,77.0,-20679.0,-0.2,0.0049954586739327615
2020-05-28,73,299,79,168.0,293.0,92.0,-20679.0,-0.2,0.015457088179007759
2020-05-29,-2,418,47,73.0,299.0,79.0,-20679.0,0.0,-0.04097421203438395
2020-06-01,137,734,69,-2.0,418.0,47.0,-20679.0,0.0,-0.0022627847337457485
2020-06-02,93,571,55,137.0,734.0,69.0,-20679.0,0.0,0.007533524182612625
2020-06-03,100,483,35,93.0,571.0,55.0,-20679.0,0.0,0.0034124629080117173
2020-06-04,23,215,6,100.0,483.0,35.0,-20679.0,0.0,0.017309090909090875
2020-06-05,38,268,19,23.0,215.0,6.0,-20679.0,0.0,0.017659727207465753
2020-06-08,60,3882,41,38.0,268.0,19.0,2833.0,0.0,-0.005244050020169431
2020-06-09,8,4762,9,60.0,3882.0,41.0,2833.0,0.0,0.0029204832072215435
2020-06-10,17,4473,23,8.0,4762.0,9.0,2833.0,0.0,-0.006871463217461671
2020-06-11,53,12300,116,17.0,4473.0,23.0,2833.0,0.0,-0.032947583390061284
2020-06-12,-22,11686,52,53.0,12300.0,116.0,2833.0,0.0,-0.03804748562158971
2020-06-15,-9,1498,100,-22.0,11686.0,52.0,2833.0,0.0,-0.009625351695542806
2020-06-16,-26,1387,101,-9.0,1498.0,100.0,2833.0,0.0,0.06387630798063414
2020-06-17,52,1943,63,-26.0,1387.0,101.0,2833.0,0.0,-0.015087422447828644
2020-06-18,29,460,77,52.0,1943.0,63.0,2833.0,0.0,-0.023857142857142882
2020-06-19,58,669,89,29.0,460.0,77.0,2833.0,0.0,0.007251738937398389
2020-06-22,40,1015,60,58.0,669.0,89.0,2833.0,0.0,-0.03101557991921512
2020-06-23,45,754,48,40.0,1015.0,60.0,2833.0,0.0,0.013309406310752213
2020-06-24,-96,1666,96,45.0,754.0,48.0,2833.0,0.0,-0.00918367346938769
2020-06-25,21,213,64,-96.0,1666.0,96.0,2833.0,0.0,-0.021038495971351785
2020-06-26,10,726,53,21.0,213.0,64.0,2833.0,0.0,0.024761611811750225
2020-06-29,79,791,59,10.0,726.0,53.0,2833.0,0.0,-0.023712430146503448
2020-06-30,12,616,50,79.0,791.0,59.0,2833.0,0.0,0.02697348369399567
2020-07-01,58,218,49,12.0,616.0,50.0,2833.0,0.0,0.016371483851763784
2020-07-02,167,210,69,58.0,218.0,49.0,2833.0,0.0,-0.01665449233016801
2020-07-06,97,1340,58,167.0,210.0,69.0,4846.0,0.0,-0.014558159848595138
2020-07-07,123,241,78,97.0,1340.0,58.0,4846.0,0.0,-0.011429398148148235
2020-07-08,43,709,65,123.0,241.0,78.0,4846.0,0.0,-0.011078286558345642
2020-07-09,91,665,70,43.0,709.0,65.0,4846.0,0.0,0.004182225541448859
2020-07-10,110,263,67,91.0,665.0,70.0,4846.0,0.0,-0.02334225393993469
2020-07-13,108,272,110,110.0,263.0,67.0,4846.0,0.0,0.021603529590750063
2020-07-14,73,4459,49,108.0,272.0,110.0,4846.0,0.0,-0.0190293553621479
2020-07-15,97,4511,84,73.0,4459.0,49.0,4846.0,0.0,0.017921686746987915
2020-07-16,137,254,59,97.0,4511.0,84.0,4846.0,0.0,0.02243589743589753
2020-07-17,120,202,58,137.0,254.0,59.0,4846.0,0.0,0.0007179781734634857
2020-07-20,139,8107,47,120.0,202.0,58.0,4846.0,0.0,-0.00171870524205085
2020-07-21,211,9291,57,139.0,8107.0,47.0,4846.0,0.0,-0.004606304879804134
2020-07-22,13,5838,32,211.0,9291.0,57.0,4846.0,0.0,0.010723477266228196
2020-07-23,101,5750,52,13.0,5838.0,32.0,4846.0,0.0,0.006544316403471244
2020-07-24,15,3003,35,101.0,5750.0,52.0,4846.0,0.0,0.007780449851464098
2020-07-27,111,200,67,15.0,3003.0,35.0,4846.0,0.0,-0.00989679061218723
2020-07-28,45,252,71,111.0,200.0,67.0,4846.0,0.0,0.00954960091220071
2020-07-29,-2,240,71,45.0,252.0,71.0,4846.0,0.0,-0.004528729125389091
2020-07-30,26,274,64,-2.0,240.0,71.0,4846.0,0.0,0.019940602460755352
2020-07-31,158,252,54,26.0,274.0,64.0,4846.0,1.5,0.0070254320640719395
2020-08-03,386,238,97,158.0,252.0,54.0,4846.0,1.5,-0.0030799384012321577
2020-08-04,261,309,80,386.0,238.0,97.0,4846.0,1.5,0.006287550649713608
2020-08-05,260,300,85,261.0,309.0,80.0,4846.0,1.5,0.008211551844119742
2020-08-06,254,312,75,260.0,300.0,85.0,4846.0,1.5,0.01298701298701283
2020-08-07,214,281,58,254.0,312.0,75.0,4846.0,1.5,-0.0033811198268866647
2020-08-10,213,239,65,214.0,281.0,58.0,1726.0,1.5,0.01998368678629689
2020-08-11,99,259,60,213.0,239.0,65.0,1726.0,1.5,0.00811493947053345
2020-08-12,136,274,71,99.0,259.0,60.0,1726.0,1.5,-0.010586851391974936
2020-08-13,211,261,59,136.0,274.0,71.0,1726.0,1.5,-0.0066692820714006175
2020-08-14,142,278,79,211.0,261.0,59.0,1726.0,1.5,-0.0014544492926087454
2020-08-17,265,216,67,142.0,278.0,79.0,1726.0,1.5,0.007070437566702256
2020-08-18,178,224,54,265.0,216.0,67.0,1726.0,1.5,-0.00039661554732947033
2020-08-19,165,235,58,178.0,224.0,54.0,1726.0,1.5,-0.01138168343038644
2020-08-20,94,254,75,165.0,235.0,58.0,1726.0,1.5,-0.004266097853619616
2020-08-21,69,259,53,94.0,254.0,75.0,1726.0,1.5,0.0010809350087825737
2020-08-24,136,257,46,69.0,259.0,53.0,1726.0,1.5,-0.0024393549261418463
2020-08-25,109,233,55,136.0,257.0,46.0,1726.0,1.5,0.00874949522142942
2020-08-26,255,310,89,109.0,233.0,55.0,1726.0,1.5,-0.00372538584353381
2020-08-27,196,341,111,255.0,310.0,89.0,1726.0,1.5,-0.008281020435421458
2020-08-28,206,265,76,196.0,341.0,111.0,1726.0,0.3,-0.000268348316114263
2020-08-31,298,325,111,206.0,265.0,76.0,1726.0,0.3,0.0024032042723630517
2020-09-01,282,563,87,298.0,325.0,111.0,1726.0,0.3,-0.013338668800853676
2020-09-02,87,371,80,282.0,563.0,87.0,1726.0,0.3,0.013683782685272877
2020-09-03,81,450,126,87.0,371.0,80.0,1726.0,0.3,0.008260058619770909
2020-09-04,109,455,107,81.0,450.0,126.0,1726.0,0.3,-0.021868787276342026
2020-09-08,104,283,87,109.0,455.0,107.0,1583.0,0.3,-0.017532119914346927
2020-09-09,47,306,54,104.0,283.0,87.0,1583.0,0.3,-0.011591003173727106
2020-09-10,40,284,82,47.0,306.0,54.0,1583.0,0.3,0.0017978149633521704
2020-09-11,46,248,75,40.0,284.0,82.0,1583.0,0.3,-0.017054050336954958
2020-09-14,56,812,24,46.0,248.0,75.0,1583.0,0.3,-0.011558278791254676
2020-09-15,49,264,80,56.0,812.0,24.0,1583.0,0.3,0.008519553072625691
2020-09-16,189,319,82,49.0,264.0,80.0,1583.0,0.3,-0.007965938744677905
2020-09-17,144,267,84,189.0,319.0,82.0,1583.0,0.3,0.0020669698222406736
2020-09-18,48,842,51,144.0,267.0,84.0,1583.0,0.3,0.005856107083100972
2020-09-21,-52,275,79,48.0,842.0,51.0,1583.0,0.3,-0.007883817427385798
2020-09-22,104,185,51,-52.0,275.0,79.0,1583.0,0.3,-0.013675213675213788
2020-09-23,72,350,92,104.0,185.0,51.0,1583.0,0.3,0.0033131662345146067
2020-09-24,45,248,71,72.0,350.0,92.0,1583.0,0.3,-0.02737752161383293
2020-09-25,-28,128,57,45.0,248.0,71.0,1583.0,0.3,0.00385128129166036
2020-09-28,138,155,35,-28.0,128.0,57.0,1583.0,0.3,0.014668839828122822
2020-09-29,60,208,80,138.0,155.0,35.0,1583.0,0.3,0.016452590561408582
2020-09-30,152,177,46,60.0,208.0,80.0,1583.0,0.3,-0.005114362835630053
2020-10-01,84,507,65,152.0,177.0,46.0,1583.0,0.0,0.0009977194982897293
2020-10-02,93,204,57,84.0,507.0,65.0,1583.0,0.0,0.007638987126892153
2020-10-05,100,153,55,93.0,204.0,57.0,716.0,0.0,0.029340203234578463
2020-10-06,116,216,56,100.0,153.0,55.0,716.0,0.0,0.012530983200220277
2020-10-07,99,208,47,116.0,216.0,56.0,716.0,0.0,-0.0086311530681052
2020-10-08,124,235,56,99.0,208.0,47.0,716.0,0.0,0.0034993270524899746
2020-10-09,156,233,60,124.0,235.0,56.0,716.0,0.0,0.007052561543579522
2020-10-12,129,209,64,156.0,233.0,60.0,716.0,0.0,-0.0032752521944189703
2020-10-13,151,234,74,129.0,209.0,64.0,716.0,0.0,0.0023557126030625155
2020-10-14,110,247,73,151.0,234.0,74.0,716.0,0.0,-0.004992773617133036
2020-10-15,145,284,55,110.0,247.0,73.0,716.0,0.0,-0.008166491043203432
2020-10-16,160,251,59,145.0,284.0,55.0,716.0,0.0,0.024721214564019732
2020-10-19,49,108,40,160.0,251.0,59.0,716.0,0.0,-0.0065505043888379405
2020-10-20,-78,232,54,49.0,108.0,40.0,716.0,0.0,-0.01484303165637719
2020-10-21,132,324,83,-78.0,232.0,54.0,716.0,0.0,0.00026493575308001366
2020-10-22,217,273,54,132.0,324.0,83.0,716.0,0.0,-0.006877397169686497
2020-10-23,221,227,51,217.0,273.0,54.0,716.0,0.0,0.011933174224343562
2020-10-26,108,202,41,221.0,227.0,51.0,716.0,0.0,0.0
2020-10-27,75,230,54,108.0,202.0,41.0,716.0,0.0,-0.008451076191733797
2020-10-28,86,282,46,75.0,230.0,54.0,716.0,0.0,-0.011998400213304969
2020-10-29,76,259,51,86.0,282.0,46.0,716.0,0.0,-0.008693252380295231
2020-10-30,-2,215,46,76.0,259.0,51.0,716.0,0.3,0.017008225289279224
2020-11-02,73,155,41,-2.0,215.0,46.0,716.0,0.3,-0.0075788893482154765
2020-11-03,62,172,46,73.0,155.0,41.0,716.0,0.3,0.008917546988613056
2020-11-04,17,190,40,62.0,172.0,46.0,716.0,0.3,0.009642426677380458
2020-11-05,5,12,3,17.0,190.0,40.0,716.0,0.3,0.000401929260450176
2020-11-06,-25,57,12,5.0,12.0,3.0,716.0,0.3,0.018822905620360576
2020-11-09,122,376,53,-25.0,57.0,12.0,680.0,0.3,-0.012712414061486623
2020-11-10,103,275,41,122.0,376.0,53.0,680.0,0.3,-0.01554787759131299
2020-11-11,51,207,33,103.0,275.0,41.0,680.0,0.3,0.01752205790978
2020-11-12,89,279,48,51.0,207.0,33.0,680.0,0.3,-0.011544537610888356
2020-11-13,120,532,52,89.0,279.0,48.0,680.0,0.3,-0.0120392205535559
2020-11-16,145,16019,31,120.0,532.0,52.0,680.0,0.3,0.017428109050168127
2020-11-17,64,5330,39,145.0,16019.0,31.0,680.0,0.3,0.006575801052128134
2020-11-18,139,3540,64,64.0,5330.0,39.0,680.0,0.3,0.01255830642267668
2020-11-19,139,1250,67,139.0,3540.0,64.0,680.0,0.3,-0.018344308560677355
2020-11-20,233,406,73,139.0,1250.0,67.0,680.0,0.3,0.008285302593659914
2020-11-23,382,462,75,233.0,406.0,73.0,680.0,0.3,0.003589375448671897
2020-11-24,399,646,92,382.0,462.0,75.0,680.0,0.3,0.01322157950655182
2020-11-25,636,1090,145,399.0,646.0,92.0,680.0,0.3,0.01068965517241387
2020-11-27,456,1580,177,636.0,1090.0,145.0,680.0,0.3,-0.004904756473137982
2020-11-30,495,986,172,456.0,1580.0,177.0,680.0,0.3,-0.0017193947730397925
2020-12-01,361,798,143,495.0,986.0,172.0,680.0,0.3,-0.0191244239631336
2020-12-02,380,650,175,361.0,798.0,143.0,680.0,0.3,-0.001507945713954245
2020-12-03,115,282,67,380.0,650.0,175.0,680.0,0.3,0.006986492780624225
2020-12-04,309,545,66,115.0,282.0,67.0,680.0,0.3,0.0024182404421924657
2020-12-07,293,306,84,309.0,545.0,66.0,264.0,0.3,0.017449817518248024
2020-12-08,402,333,134,293.0,306.0,84.0,264.0,0.3,-0.0023542600896861877
2020-12-09,203,334,97,402.0,333.0,134.0,264.0,0.3,0.014714204867006355
2020-12-10,298,310,87,203.0,334.0,97.0,264.0,0.3,-0.007549044447862003
2020-12-11,427,252,100,298.0,310.0,87.0,264.0,0.3,0.011674898967220545
2020-12-14,277,173,76,427.0,252.0,100.0,264.0,0.3,-0.0008941544651838414
2020-12-15,280,163,63,277.0,173.0,76.0,264.0,0.3,-0.012216792536650471
2020-12-16,251,247,107,280.0,163.0,63.0,264.0,0.3,0.0180682578630382
2020-12-17,151,885,44,251.0,247.0,107.0,264.0,0.3,-0.0069968295616049045
2020-12-18,118,2765,59,151.0,885.0,44.0,264.0,0.3,0.00526488976637056
2020-12-21,283,187,70,118.0,2765.0,59.0,264.0,0.3,-0.011530512346350507
2020-12-22,231,202,67,283.0,187.0,70.0,264.0,0.3,0.011505808757819496
2020-12-23,257,224,86,231.0,202.0,67.0,264.0,0.0,0.004630650496141143
2020-12-24,142,321,85,257.0,224.0,86.0,264.0,0.0,0.00491588376665926
2020-12-28,249,201,83,142.0,321.0,85.0,264.0,0.0,-0.003355704697986602
2020-12-29,283,271,78,249.0,201.0,83.0,264.0,0.0,-0.005488001721726085
2020-12-30,309,168,68,283.0,271.0,78.0,264.0,0.0,-0.019112406867508862
2020-12-31,261,207,118,309.0,168.0,68.0,264.0,0.0,0.006250685382169179
2021-01-04,329,144,83,261.0,207.0,118.0,264.0,0.0,0.0019624945486263284
2021-01-05,392,144,100,329.0,144.0,83.0,264.0,0.0,-0.015783783783783718
2021-01-06,123,280,52,392.0,144.0,100.0,264.0,0.0,0.02389604669089309
2021-01-07,239,373,57,123.0,280.0,52.0,264.0,0.0,0.03723404255319149
2021-01-08,220,365,69,239.0,373.0,57.0,264.0,0.0,0.006743639521814618
2021-01-11,251,816,69,220.0,365.0,69.0,-227.0,0.0,-0.016307630360378543
2021-01-12,298,564,67,251.0,816.0,69.0,-227.0,0.0,0.013001754204932464
2021-01-13,383,2090,105,298.0,564.0,67.0,-227.0,0.0,0.013395575400852377
2021-01-14,443,2319,125,383.0,2090.0,105.0,-227.0,0.0,-0.009803921568627348
2021-01-15,600,2631,146,443.0,2319.0,125.0,-227.0,0.0,0.01451742090508613
2021-01-19,365,1798,124,600.0,2631.0,146.0,-227.0,0.0,-0.005295234289139785
2021-01-20,367,1781,118,365.0,1798.0,124.0,-227.0,0.0,-0.0016885180770759007
2021-01-21,475,1188,154,367.0,1781.0,118.0,-227.0,0.0,0.0008914421553090671
2021-01-22,781,1556,326,475.0,1188.0,154.0,-227.0,0.0,-0.014258226848882463
2021-01-25,1379,3879,523,781.0,1556.0,326.0,-227.0,0.0,0.022024651444736237
2021-01-26,541,2106,480,1379.0,3879.0,523.0,-227.0,0.0,0.0008891523414345328
2021-01-27,1033,145439,1037,541.0,2106.0,480.0,-227.0,0.0,-0.006764042740907871
2021-01-28,-3588,222363,2711,1033.0,145439.0,1037.0,-227.0,0.0,0.0031771247021446327
2021-01-29,-526,1951,678,-3588.0,222363.0,2711.0,-227.0,0.1,-0.022406475175204776
2021-02-01,53,947723,338,-526.0,1951.0,678.0,-227.0,0.1,-0.014245302081228641
2021-02-02,-388,1043095,556,53.0,947723.0,338.0,-227.0,0.1,0.008121827411167484
2021-02-03,251,476223,276,-388.0,1043095.0,556.0,-227.0,0.1,-0.0043995600439957205
2021-02-04,-227,439712,698,251.0,476223.0,276.0,-227.0,0.1,-0.0014988009592325287
